,source,chapter,analysis_name,analysis_cost,analysis_comment
4582,Lode.by,,Хирургическое лечение фиброаденомы молочной железы,от 300 до 2500 BYN,"Фиброаденома – наиболее распространенное доброкачественное образование молочных желез. Согласно данным различных источников, фиброаденомы диагностируются примерно у 10% женского населения и чаще встречаются в молодом возрасте, в периоды репродуктивной активности (в среднем, с 16 до 40 лет). Размеры фиброаденом варьируют от 0,3 до 1,5 см и более, но, как правило, не превышают 3 см.
До конца причины возникновения фиброаденом неизвестны. К предрасполагающим факторам относятся: Различают фиброаденомы нескольких типов:
Интраканаликулярная – опухоль растет в просвет протоков молочной железы.
Периканаликулярная – опухоль растет из соединительной ткани вокруг протоков молочной железы.
Смешанная – сочетает в себе признаки двух предыдущих типов.
Листовидная (филлоидная) – опухоль отличается от остальных тем, что способна перерастать в злокачественную. Она характеризуется быстрым ростом, болезненностью при пальпации, могут наблюдаться выделения из соска. Если опухоль достигает больших размеров, кожа над ней истончается, приобретает синюшный оттенок.
По степени зрелости выделяют зрелые плотные и незрелые мягкие образования. Диагностика
Для диагностики фиброаденом молочной железы проводят:
1.Пальпацию.
Пальпаторно фиброаденома определяется как легко смещаемое образование плотной консистенции, округлой или овальной формы. Опухоль имеет гладкую поверхность, ровные, волнистые или крупнобугристые контуры, которые четко ограничены и не спаяны с окружающими тканями, кожные покровы над образованием не изменены.
2.УЗИ молочных желез.
3.Пункционно-аспирационную биопсию образования с цитологическим исследованием. Лечение
Хирургическое лечение – это оптимальный вариант, так как фиброаденома не поддается медикаментозному лечению.
Факторы, диктующие необходимость хирургического лечения:
– быстрый рост опухоли;
– наличие множественных фиброаденом;
– большие размеры опухоли;
– наличие выраженной или атипической пролиферации эпителия в опухоли (по результатам цитологического исследования при пункционно-аспирационной биопсии);
– филлоидная (листовидная опухоль);
– предгравидарная подготовка (перед планированием беременности). Различают два вида хирургического вмешательства по удалению фиброаденомы молочной железы.
Энуклеация (вылущивание) – удаление только опухоли, здоровые ткани не трогают. Применяется при отсутствии подозрений на наличие злокачественного процесса. При этом дефект тканей молочной железы минимален или отсутствует вообще.
Секторальная резекция молочной железы – удаление опухолевого образования вместе с окружающими тканями молочной железы. Выполнение
Операция проводится под внутривенной анестезией, длится от 20 до 40 минут. После вмешательства накладывается малозаметный шов, пациентка 1-2 часа проводит в стационаре под наблюдением врача.
После операции обязательно проводят гистологическое исследование, которое позволяет не только различить доброкачественность и злокачественность процесса, но и установить гистологический тип образования и поставить окончательный диагноз.
Швы снимают по прошествии 10 дней после операции, до этого пациентка их обрабатывает антисептиками."
4583,Lode.by,,"Кандида (Candida albicans), определение ДНК, метод ПЦР",12.63 руб.,"Тест для определения генетического материала (ДНК) возбудителя кандидоза (Candida albicans) методом полимеразной цепной реакции в биоматериале, полученном из урогенитального тракта."
4584,Lode.by,,"Гистологическое исследование операционного, биопсийного и секционного материала",14.16 руб.,"Высокоточный метод, позволяющий оценить состояние и структуру клеток, поставить верный диагноз и проконтролировать эффективность терапии при различных новообразованиях"
4585,Lode.by,,Альдостерон,34.73 руб., 
4586,Lode.by,,Выезд консультанта по грудному вскармливанию на дом,от 80 BYN,"Вызвать консультанта «ЛОДЭ» можно, если у кормящей мамы возникают такие проблемы, как:"
4587,Lode.by,,«Паспорт здоровья» для мужчин,от 1067 BYN до 1103.86 BYN,"«Предупредить заболевание легче, чем лечить», – знакомая всем фраза. Тем не менее зачастую мы вспоминаем о ценности здоровья лишь тогда, когда возникают определенные проблемы. Ученые подсчитали, что на 60% наше здоровье зависит от образа жизни и правильного отношения к своему здоровью. Чтобы сохранять хорошую физическую форму, не пропустить болезнь, важно уделять внимание своему самочувствию, вовремя проходить профилактические осмотры. Конечно, не каждый имеет возможность проводить по несколько часов в поликлинике, бегать из одного центра в другой, ожидать очереди на исследования. Важно понимать и к какому врачу в определенном возрасте следует обратиться. Как решить эту проблему? В МЦ «ЛОДЭ» опытными специалистами разработана программа комплексного обследования организма – «Паспорт здоровья», которая включает в себя ряд основных мероприятий по диагностике организма и позволяет оценить состояние здоровья пациента. Программа представлена в двух вариантах:
«Паспорт здоровья» для мужчин до 40 лет.
«Паспорт здоровья» для мужчин после 40 лет.                                                                                                                                                                                При себе необходимо иметь паспорт."
4588,Lode.by,,Комплексное исследование синовиальной жидкости,от 95.98 BYN," При развитии заболеваний суставов часто первые изменения в организме затрагивают именно синовиальную жидкость, а её исследование позволяет осуществить быструю, точную и надёжную диагностику на самых ранних стадиях развития патологии суставов. Ценную информацию об эффективности проводимой терапии даёт исследование в динамике. Показания для проведения исследований синовиальной жидкости определяются врачом при достаточном (избыточном) её количестве в полости сустава. Чрезвычайно полезен анализ синовиальной жидкости для подтверждения (исключения): "
4589,Lode.by,,МРТ брюшной полости и забрюшинного пространства (без контрастного усиления),от 260.24 BYN,Показания к проведению обследования МРТ брюшной полости и забрюшинного пространства:
4590,Lode.by,,РКТ-остеоденситометрия поясничных позвонков (рентгеновская количественная КТ) + специальные методы обработки изображений,от 67.52 BYN,"Скачать анкету для прохождения исследования РКТ-остеоденситометрия – достоверный, безболезненный и неинвазивный метод измерения минеральной плотности костей. Обследование информирует о содержании кальция в костной ткани, что позволяет диагностировать потерю костной массы (остеопороз) на самых ранних стадиях. Преимущество РКТ-остеоденситометрии – возможность определить изменения минеральной плотности костной ткани ~ 0,2-0,5% против ~ 20-40% при других рентгенологических методах исследования. В медицинском центре «ЛОДЭ» РКТ-остеоденситометрия проводится на компьютерном томографе Siemens Somatom Emotion (без внутривенного контрастирования). Показания к проведению РКТ-остеоденситометрии: Противопоказание к проведению РКТ-остеоденситометрии – беременность. Для проведения РКТ-остеоденситометрии пациенту необходимо при себе иметь: ОБЯЗАТЕЛЬНО: ЖЕЛАТЕЛЬНО: Исследование проводится по предварительной записи! После выполнения РКТ-остеоденситометрии пациент получает на руки:"
4591,Lode.by,,"Овес, мука овсяная, IgE",33.53 руб., 
4592,Lode.by,,Аугментация груди/Увеличение груди,от 2800 до 3100 BYN,"Аугментация груди – операция, которая позволяет увеличить объем груди, установив в мягкие ткани под молочную железу специальные импланты. Важно: на современном этапе увеличение груди имплантами считается наиболее безопасным способом увеличения груди. Показания к операции Чаще всего основной причиной обращения к пластическому хирургу является неудовлетворенность женщины формой и размером груди. Также причинами могут быть: Особенности, связанные с операцией Виды установки импланта: Важным аспектом операции является доступ для установки импланта, он определяет расположение послеоперационного рубца. Виды доступов: Форма грудных имплантов: Оболочка импланта может быть: Возможные осложнения после операции:"
4593,Lode.by,,"Апельсин, IgE",33.53 руб., 
4594,Lode.by,,Пункция с внутрисуставным введением лекарственных средств,от 46.29 до 257.32 BYN,"Лечебно-диагностическая пункция с внутрисуставным введением лекарственных средств – эффективный метод лечения и профилактики заболеваний суставов путём прямого введения в суставную полость лекарственных препаратов с помощью одноразового шприца с тонкой длинной иглой. Внутрисуставные инъекции за счёт доставки лекарств непосредственно к повреждённым тканям сустава помогают в лечении широкого перечня заболеваний, являясь действенным дополнением к основной терапии.   Наиболее частные показания: "
4595,Lode.by,,"Лазерное отбеливание кожи интимных зон (малые половые губы, промежность)",от 85.62 BYN,"Интимное отбеливание – это комплекс лазерных процедур, направленный на устранение пигментации эпителиальных тканей в интимных зонах (промежность, вульва, пах, анус, подмышки). Причины потемнения кожи в интимных местах: – возрастные и гормональные изменения в женском организме (половое созревание, беременность, кормление грудью, менопауза, климакс, прием оральных контрацептивов и т.д.);
– ношение слишком тесного натирающего белья;
– трение между внутренними сторонами бедер во время движения, вызванное лишним весом;
– индивидуальные особенности кожи (генетические);
– следствие перенесенных в прошлом травм, операций, кожных воспалений;
– частые визиты в солярий или пребывание на открытом солнце. Выполнение Процедура отбеливания проводится амбулаторно, для достижения желаемого результата обычно хватает двух-трех процедур (в редких случаях требуются до пяти). Лазерный луч оказывает тройное воздействие, это: – шлифовка кожи,
– устранение пигментации,
– улучшение тонуса (омоложение) кожи. Преимущества лазерного отбеливания: Важно! Лазерное отбеливание позволяет женщине привести цвет своих интимных зон к желаемому идеалу, повысить самооценку и уверенность в себе, своей сексуальной привлекательности. Реабилитация После проведения процедуры интимного отбеливания влагалища, ануса или других зон следует на 10-12 дней отказаться от: – посещения бассейна, сауны, солярия,
– горячей ванны,
– занятий спортом,
– использования гелей с содержанием спирта,
– сексуальных отношений.    "
4596,Lode.by,,Посев на дифтерию (Corynebacterium diphtheriae),13.63 руб.,"Микробиологическое исследование на инфицирование бактерией дифтерии, вызывающей заболевание протекающее с воспалением слизистых оболочек ротоглотки и дыхательных путей."
4597,Lode.by,,"Удаление эпиретинальной мембраны, устранение витреомакулярного тракционного синдрома, макулярного разрыва",от 3000 BYN,
4598,Lode.by,,Лечение гидроцеле (водянка яичек): комбинированная операция из минидоступа,от 946 до 1281 BYN,
4599,Lode.by,,"Трихомонада (Trichomonas vaginalis), определение ДНК, метод ПЦР",12.71 руб.,"Тест для определения генетического материала (ДНК) возбудителя трихоманиоза (Trichomonas vaginalis) методом полимеразной цепной реакции в биоматериале, полученном из урогенитального тракта"
4600,Lode.by,,"Удаление ретинированного зуба (8-го, зуба мудрости)",от 180 BYN,"Ретенция зуба – состояние, при котором зуб, полностью сформированный в челюсти, не может прорезаться наружу. Наиболее подвержены ретенции зубы мудрости. Чаще всего причиной ретенции является:
– плотная ткань десны,
– неправильное положение зуба мудрости в челюсти,
– недостаточность места в зубном ряду.  Ретинированный зуб обычно не доставляет никаких неудобств, но нередко
– становится причиной болевых приступов в области верхней или нижней челюсти, боль может иррадиировать в ухо, висок, затылок, может болеть какая-то часть лица;
– вызывает покраснение и отечность десны,
– вызывает дискомфорт: из-за непрорезавшегося зуба человек начинает испытывать затруднения при открывании рта, глотании, употреблении пищи;
– может способствовать смещению отдельной группы зубов, что приводит к изменению эстетики улыбки, изменению прикуса;
– становится причиной серьёзных воспалительных процессов – абсцесса или флегмоны, что требует стационарной помощи. В таких ситуациях принимается решение об удалении ретинированного зуба.  Диагностика и лечение
Удаление зуба мудрости – достаточно сложная операция, может проходить как под местной, так и общей анестезией – все зависит от сложности залегания зуба в кости и других факторов.
Перед началом процедуры, чтобы определить расположение зуба в десне, проводится диагностика: выполняются прицельная рентгенография и панорамный снимок.
Если ретинированный зуб расположен в десне, стоматолог-хирург делает разрез и его извлекает. Если зуб расположен в костной ткани, для доступа потребуется просверлить бормашиной отверстие, зуб может быть разделен на части, которые вынимаются по очереди. В завершение процедуры рана обрабатывается антисептиком и, при необходимости, накладываются швы. Вмешательство может занять более часа. Реабилитация
В течение 2-3 часов после удаления ретинированного зуба пациенту рекомендуется не принимать пищу, не полоскать полость рта и прикладывать холодный компресс. Если сохраняется боль, следует принять выписанные врачом обезболивающие и противовоспалительные препараты.   "
4601,Lode.by,,Определение антител IgG к Saccharomyces cerevisiae (ASCA) ,29.65 руб.,"Исследование, направленное на определение в крови антител к фрагменту клеточной стенки Sacchаromyces cerevisiae, используемое для дифференциальной диагностики воспалительных заболеваний кишечника, а также для прогнозирования терминального илеита (болезни Крона)."
4602,Lode.by,,Обследование почек,46.89 руб., 
4603,Lode.by,,Электроконизация шейки матки,от 426.64 BYN,
4604,Lode.by,,РКТ шеи + специальные методы обработки изображений,от 147.08 BYN,Для проведения РКТ шеи пациенту необходимо при себе иметь: ОБЯЗАТЕЛЬНО:
4605,Lode.by,,Первичный комплексный осмотр,от 86 BYN,"Длительность комплексной диагностики 2,5 ч. Записаться на диагностический приём офтальмолога можно по телефону 111."
4606,Lode.by,,Лечение близорукости (миопии глаз) лазером,от 990 до 1800 BYN,"Мы предлагаем: – Лазерную коррекцию зрения: Lasik, Lasek, ФРК.
Улучшение зрения в результате процедуры обусловлено изменением формы роговицы – основной природной преломляющей линзы в оптической системе глаза. Во время проведения лазерной коррекции обеспечивается минимальная травматизация тканей глаза, достигается четкое, стабильное зрение с сохранением безопасных параметров роговицы для дальнейшей жизни без ограничений.
Преимущества лазерной коррекции:
– безопасность;
– быстрое выполнение (длительность при Lasik – 7 минут, Lasek – 10 минут, ФРК – 15 минут);
– комфорт (амбулаторно, полное обезболивание, малоинвазивно);
– возможность одномоментной хирургии двух глаз;
– быстрое восстановление зрительных функций (при Lasik – 1 сутки, Lasek – 1 неделя, ФРК – 2 недели);
– стабильность результата операции.  – Замену хрусталика на интраокулярную линзу.
Операция показана пациентам, которым лазерную коррекцию по каким-то причинам проводить небезопасно.
Эта операция аналогична вмешательству, которое проводится при удалении катаракты, и заключается в удалении природного хрусталика с одновременной имплантацией искусственного – интраокулярной линзы (ИОЛ). В МЦ «ЛОДЭ- Офтальмология» используются преимущественно линзы последнего поколения – моно- и мультифокальные линзы Alcon производства США, которые в 98 процентах случаев позволяют видеть и вдаль, и вблизи без очков.
Преимущества операции по замене хрусталика:
– процедура проводится амбулаторно и длится 15-20 минут;
– вмешательство не требует общей анестезии;
– операция бесшовная, поэтому период реабилитации сводится к минимуму: зрение восстанавливается в течение нескольких дней;
– имплантируемая интраокулярная линза обеспечивает максимальное качество зрения. "
4607,Lode.by,,"Остеопороз: полная панель (гены CALCR, COL1A1, VDR) (Osteoporosis: Full Panel (Genes CALCR, COL1A1, VDR))",263.59 руб., 
4608,Lode.by,,"Оценка риска камнеобразования - литогенные субстанции мочи, расчет соотношения концентраций кальция, магния, мочевой кислоты и фосфора к креатинину по отдельности",7.9 руб., 
4609,Lode.by,,Электрокардиограмма в 12 отведениях с функциональными пробами (ЭКГ),от 16.19 BYN,"Электрокардиография (ЭКГ) – методика регистрации и исследования биоэлектрических полей, образующихся при работе сердца.  ЭКГ – наиболее простой и, вместе с тем, крайне информативный метод обследования. ЭКГ позволяет диагностировать различные виды патологии сердца. По ЭКГ возможно: ЭКГ выполняется в МЦ «ЛОДЭ» по адресам:  "
4610,Lode.by,,УЗИ почек и надпочечников,от 37.67 BYN,
4611,Lode.by,,УЗИ сосудов верхних конечностей,от 54.22 BYN,
4612,Lode.by,,Определение антител IgG к свиному цепню (anti-Taenia solium IgG),11.59 руб.,"Тест, позволяющий определить инфицирование человека свинным цепнем (гельминтами, червями), вызывающими заболевание тениоз"
4613,Lode.by,,"Иммуногистохимическое исследование операционного, биопсийного и секционного материала с определением рецепторов прогестерона (Progesteron Receptor конц.)",79.38 руб., 
4614,Lode.by,,"МРТ отдела позвоночника (шейного, грудного, поясничного) и спинного мозга с МР-миелографией (без контрастного усиления)",от 144.57 BYN,
4615,Lode.by,,"Определение антител к ядерным структурам (ANA), к митохондриям (AMA), к гладким мышцам (ASMA) методом непрямой иммунофлюоресценции - диагностика хронического атрофического гастрита, пернициозной анемии",32.13 руб., 
4616,Lode.by,,"Антитела к возбудителю сифилиса (anti-Treponema pallidum, РПГА)",6.17 руб.,Эффективный сверхчувствительный скрининговый тест для диагностики раннего инфицирования сифилисом.
4617,Lode.by,,Билирубин общий,0.82 руб.,"Билирубин общий – жёлчный пигмент, один из главных компонентов жёлчи в организме человека. Представляет собой сумму промежуточных продуктов метаболизма гемоглобина - непрямого и прямого билирубина, содержащихся в крови"
4618,Lode.by,,Удаление папиллом наружных половых органов радиоволновое (радиоприбором Surgitron),от 90.24 BYN,
4619,Lode.by,,"Лазерная коррекция зрения: LASIK, LASЕK, ФРК",от 990 до 1800 BYN,
4620,Lode.by,,Первичная/повторная консультация пульмонолога,от 46 до 52 BYN,
4621,Lode.by,,Мезотерапия волосистой части головы,от 183.95 BYN,
4622,Lode.by,,Белковые фракции,9.27 руб., 
4623,Lode.by,,РКТ органов грудной клетки + специальные методы обработки изображений,от 137 BYN,Показания к проведению обследования РКТ органов грудной клетки: Для проведения РКТ органов грудной клетки пациенту необходимо при себе иметь:
4624,Lode.by,,Витамин D (25-ОН D3 и 25-ОН D2),45.39 руб.,"Витамин D является жирорастворимым предшественником стероидных гормонов и в основном продуцируется в коже человека под воздействием солнечного света. Витамин D биологически инертен и для превращения в активную форму проходит 2 цикла изменений (гидроксилирование) в печени и почках.
Для получения максимально полной информации о балансе витамина D достаточно определить концентрацию 2-х промежуточных форм витамина D суммарно - 25(OH)D2 и 25(OH)D3. Для большинства случаев в клинической практике нет необходимости их раздельного определения.
Существует возможность определения и еще одной формы витамина D – 1,25-дигидроксивитамин D (1,25(ОН)2D). Именно этот метаболит считается биологически активным, синтезируется в почках. Исследование 1,25(OH)2D нецелесообразно применять с целью скрининга для общей оценки статуса витамина D в организме. Нормальный уровень 1,25(OH)2D не исключает дефицита общего витамина D. Исследование 1,25(OH)2D может быть полезным в оценке метаболизма кальция у пациентов с болезнями почек или гиперкальциемией в дополнение к определению 25(ОН)D. У людей с хроническими поражениями почек при прогрессировании болезни снижается способность почек продуцировать активную форму витамина – 1,25(OH)2D, хотя уровень 25(ОН)D форм в крови может находиться в референсных пределах.
В лаборатории ЛОДЭ можно определить:
- 25(ОН)-витамин D, включающий 2 формы суммарно - 25(OH)D2 и 25(OH)D3, метод – электрохемилюминисцентный (ECLIA);
- 1,25-дигидроксивитамин D (1,25(ОН)2D), активная форма, метод – высокоэффективная жидкостная хроматография (ВЭЖХ);"
4625,Lode.by,,LDL (Холестерин липопротеидов низкой плотности),4.58 руб.,"ЛПНП (липопротеины низкой плотности) – класс липопротеинов, являющихся основным переносчиком холестерина в крови. ЛПНП наиболее атерогенные липопротеины -  «вредный холестерин», так как при его избытке повышается риск появления в артериях бляшек, которые могут приводить к их закупорке и вызывать инфаркт или инсульт."
4626,Lode.by,,"Микроскопическое исследование (мазок на флору, окрашивание метиленовым синим и по Граму)",6.22 руб., 
4627,Lode.by,,Ультразвуковая терапия,от 15.23 BYN,"Ультразвуковая терапия (УЗТ) – это метод физиотерапии, при котором с лечебной целью используют механические колебания частотой более 20 кГц.
Механическое действие ультразвука вызывает микровибрацию, своеобразный «микромассаж» тканей. Во время воздействия ультразвуком происходит локальное повышение температуры, что способствует расширению кровеносных и лимфатических сосудов, изменению микроциркуляции. В результате этого активируются тканевые обменные процессы, проявляется противовоспалительное и рассасывающее действие ультразвука. При правильной дозировке ультразвук оказывает:
– болеутоляющее действие,
– рассасывающее,
– противовоспалительное,
– спазмолитическое,
– фибринолитическое. Под воздействием ультразвука:
– ускоряются регенеративные и репаративные процессы,
– повышается возбудимость нервно-мышечного аппарата,
– усиливается проводимость импульсов по периферическому нервному волокну,
– активируется передача нервных импульсов в симпатических ганглиях,
– улучшается трофическая функция тканей,
-- происходит улучшение проникновения в ткани лекарственных препаратов, нанесенных на кожу (ультрафонофорез), что помогает создать необходимую концентрацию лекарства непосредственно в очаге воздействия. Данная методика лечения широко применяется в разных областях медицины – в хирургии, ортопедии, гинекологии, офтальмологии, дерматологии, оториноларингологии и др.   Наиболее частые показания к ультразвуковой терапии:    "
4628,Lode.by,,Внутриротовая (дентальная) рентгенография,от 5.33 BYN,"Внутриротовая (дентальная) рентгенография – высокоинформативный способ диагностики заболеваний зубов и костной ткани. Рентгенологические исследования выполняются только по направлению врача (с указанием паспортных данных пациента, номера зуба, фамилии направившего на снимок врача с печатью). Во время исследования выполняется дентальный снимок, который отображается на экране компьютера. Изображение высокого качества позволяет: В МЦ «ЛОДЭ» используется цифровой рентгеновский аппарат, поэтому лучевая нагрузка на пациента при выполнении снимка по сравнению с обычным рентгенологическим обследованием снижается в 10 (!) раз. Проведение рентген-исследования занимает несколько минут, непосредственно сама съемка – доли секунды. Результаты сразу же по внутренней компьютерной сети МЦ «ЛОДЭ» передаются на рабочее место врачу, который направил пациента на диагностику. Анализ снимка проводит врач-стоматолог. При необходимости, снимок распечатывается на фотобумаге и/или в электронном виде может быть переслан на электронную почту пациента. При выполнении исследования детям, инвалидам и пациентам с особенностями развития помощь рентгенолаборанту оказывают сопровождающие лица (средства индивидуальной защиты предоставляются)."
4629,Lode.by,,Колоноскопия,от 124.97 BYN,"Колоноскопия – эндоскопическое исследование толстой кишки.
С помощью специального аппарата врач осматривает кишечник по всей длине, акцентирует внимание на подозрительные участки, проводит забор образцов тканей для гистологического исследования.
Колоноскопия является самым информативным способом ранней диагностики воспалительных заболеваний, доброкачественных и злокачественных образований толстой кишки. В МЦ «ЛОДЭ»  колоноскопия проводится при помощи современного японского оборудования экспертного класса Olympus EVIS EXERA III CV-190 PLUS. Показания к проведению колоноскопии: Важно! Направление и анализы для колоноскопии
Для проведения колоноскопии без анестезии всем пациентам необходимо направление врача на исследование.
Пациентам старше 45лет и пациентам, страдающим сердечно-сосудистыми заболеваниями, при себе необходимо иметь ЭКГ с расшифровкой сроком до 10 дней."
4630,Lode.by,,"Тонзиллоаденотомия с эндоскопическим контролем, с использованием хирургического лазера под наркозом",от 1700 BYN,"Аденотомия – операция по удалению увеличенной (гипертрофированной) глоточной миндалины – аденоидов. Выполняется детям и (редко) взрослым.
Тонзиллотомия – операция по частичному удалению увеличенных (гипертрофированных) небных миндалин. Выполняется только детям в возрасте до 7 лет.
Часто имеется сочетание гипертрофии небных миндалин и аденоидов. В этом случае отказ от подрезания небных миндалин и удаление только аденоидов может привести к еще большему увеличению небных миндалин, развитию хронического тонзиллита, увеличивает риск рецидива аденоидов.  Показания к выполнению операции при гипертрофии аденоидов, небных миндалин:
– стойкое затрудненное носовое дыхание, храп и эпизоды задержки дыхания (апноэ) во сне (при апноэ аденоиды нужно удалять немедленно!);
– рецидивирующие острые заболевания носа, придаточных пазух (ринит, синусит, аденоидит);
– рецидивирующие острые заболевания ушей (острые средние, экссудативные отиты);
– хронические заболевания ушей (хронический перфоративный отит, хронический экссудативный отит, дисфункция слуховых труб);
– сочетание гипертрофии аденоидов с хроническими заболеваниями бронхолегочной системы (бронхит, пневмония, бронхиальная астма);
– сочетание гипертрофии аденоидов с аллергическими заболеваниями (аллергический ринит, поллиноз);
– сочетание гипертрофии аденоидов с хроническим тонзиллитом, гипертрофией небных миндалин;
– неэффективность консервативных методов лечения. В МЦ «ЛОДЭ» операции по удалению аденоидов, подрезанию миндалин выполняются по надежной, современной методике – под общей анестезией, с эндоскопическим контролем, с использованием радиоволнового и лазерного хирургического оборудования. Эта методика позволяет минимизировать вероятность рецидива аденоидов. Выполнение операции под общей анестезией позволяет исключить психологическую травму у ребенка, уменьшает риск послеоперационных осложнений.
В МЦ «ЛОДЭ» операции выполняются детям в возрасте старше 3 лет, имеющим не более одного хронического заболевания в стадии ремиссии.  Выполнение
Длительность операции составляет 30-40 минут. Операция проводится под общей анестезией с искусственной вентиляцией легких, с эндоскопическим контролем (в МЦ «ЛОДЭ» применяется анестезиологическое оборудование высокого класса немецкого производителя). После удаления аденоидной ткани в носоглотке остается значительная раневая поверхность. Кровоснабжение этой зоны обильное, поэтому имеется высокий риск повышенной кровоточивости. В связи с этим для коагуляции сосудов и остановки кровотечения применяется хирургический лазер. Это современный светодиодный лазерный прибор, который позволяет подвести высокоэнергетическое лазерное излучение через волоконно-оптическую систему локально, на площади менее одного квадратного миллиметра. Коагулируются кровоточащие сосуды и остатки лимфоидной ткани. Это позволяет значительно снизить риск кровотечения во время и после операции. При этой методике более полно удаляется аденоидная ткань, что уменьшает риск рецидива. Тонзиллотомия с использованием хирургического лазера – практически бескровное вмешательство, так как используется методика предварительной коагуляции сосудов миндалин перед их удалением.  Послеоперационная реабилитация
В МЦ «ЛОДЭ» дети размещаются в комфортабельных двухместных палатах с постоянным присутствием матери (родственников).
Первые два часа после операции пациент наблюдается анестезиологом и ЛОР-врачом, затем – ЛОР-врачом. Первое кормление ребенка проводится через 1,5-2 часа после вмешательства. Длительность нахождения в отделении 6 часов, затем ребенок выписывается домой.
Обычно в послеоперационном периоде рекомендуется домашний режим, ограничение приема грубой, горячей пищи 3-4 дня. Полное заживление глотки длится 3-4 недели. В это время можно вести обычный образ жизни, посещать детский коллектив. Рекомендуется лишь ограничение физической нагрузки (не заниматься физическими упражнениями, подвижными играми, не загорать, не посещать бассейн). "
