,source,chapter,analysis_name,analysis_cost,analysis_comment
3829,helix.by,Паразитарные исследования,"Лямблии, суммарные антитела",9.42,
3830,helix.by,Паразитарные исследования,"UPD. Токсокара, антитела IgG",17.9,
3831,helix.by,Паразитарные исследования,"Трихинелла, антитела IgG",15.26,
3832,helix.by,Паразитарные исследования,"UPD. Эхинококк, антитела IgG",9.94,
3833,helix.by,Паразитарные исследования,"Свиной цепень, антитела IgG",17.79,
3834,helix.by,Паразитарные исследования,"UPD. Аскариды, антитела IgG",13.97,
3835,helix.by,Паразитарные исследования,"Амёба (Entamoeba histolytica), антитела IgG",13.42,
3836,helix.by,Паразитарные исследования,"Описторхи, антитела IgG",9.16,
3837,helix.by,Паразитарные исследования,Антиген лямблий в кале,20.45,"В Минске и регионах биоматериал принимается в аптечном контейнере, который можно приобрести в любом пункте Хеликс или в аптеке.
В воскресенье биоматериал не принимается"
3838,helix.by,Клещевые инфекции,Укус клеща,41.77,"UPD. Боррелии (Лайм-Боррелиоз), IgG; UPD. Боррелии (Лайм-Боррелиоз), IgМ; UPD. Вирус клещевого энцефалита, IgG; UPD. Вирус клещевого энцефалита, IgМ"
3839,helix.by,Лайм-Боррелиоз,"UPD. Боррелии (Лайм-Боррелиоз), IgG",10.24,"Рекомендуется сдавать не ранее, чем через 3 недели с момента укуса клеща, если иное не назначено Вашим лечащим врачом. "
3840,helix.by,Лайм-Боррелиоз,"UPD. Боррелии (Лайм-Боррелиоз), IgМ",10.12,"Рекомендуется сдавать не ранее, чем через 3 недели с момента укуса клеща, если иное не назначено Вашим лечащим врачом. "
3841,helix.by,Лайм-Боррелиоз,Боррелия RN-AT adv IgМ. Иммуноблот,101.8,"Рекомендуется сдавать не ранее, чем через 3 недели с момента укуса клеща, если иное не назначено Вашим лечащим врачом. "
3842,helix.by,Вирус клещевого энцефалита,"UPD. Вирус клещевого энцефалита, IgG",12.33,"Рекомендуется сдавать не ранее, чем через 3 недели с момента укуса клеща, если иное не назначено Вашим лечащим врачом. "
3843,helix.by,Вирус клещевого энцефалита,"UPD. Вирус клещевого энцефалита, IgМ",9.08,"Рекомендуется сдавать не ранее, чем через 3 недели с момента укуса клеща, если иное не назначено Вашим лечащим врачом. "
3844,helix.by,Микоплазма пневмония (Mycoplasma pneumoniae),"UPD. Микоплазма пневмония (Mycoplasma pneumoniae), IgМ",9.9,
3845,helix.by,Микоплазма пневмония (Mycoplasma pneumoniae),"UPD. Микоплазма пневмония (Mycoplasma pneumoniae), IgG",9.89,
3846,helix.by,Микоплазма пневмония (Mycoplasma pneumoniae),"UPD. Микоплазма пневмония (Mycoplasma pneumoniae), IgA",10.02,
3847,helix.by,Хламидия пневмония (Chlamydia pneumonia),"UPD. Хламидия пневмония (Chlamydia pneumonia), IgG",9.89,
3848,helix.by,Хламидия пневмония (Chlamydia pneumonia),"UPD. Хламидия пневмония (Chlamydia pneumonia), IgM",9.9,
3849,helix.by,Хламидия пневмония (Chlamydia pneumonia),"UPD. Хламидия пневмония (Chlamydia pneumonia), IgA",9.97,
3850,helix.by,Вирус кори (Measles morbillivirus),"Measles Virus, IgG (07-033)",24.47,
3851,helix.by,"Бактерия Борде-Жангу, палочка коклюша (Bordetella pertussis)","Bordetella pertussis, IgM (07-151)",32.82,
3852,helix.by,"Бактерия Борде-Жангу, палочка коклюша (Bordetella pertussis)","Bordetella pertussis, IgG (07-152)",32.82,
3853,helix.by,Иерсиниоз (Yersiniosis),"Иерсиниоз (Yersiniosis enterocolitica), IgM",10.35,
3854,helix.by,Иерсиниоз (Yersiniosis),"UPD. Иерсиниоз (Yersiniosis enterocolitica), IgG",10.2,
3855,helix.by,Иерсиниоз (Yersiniosis),"АТ к возбудителю иерсиниоза (anti-Yersinia Enterocolitica), IgA (И164)",28.51,
3856,helix.by,"Грибки (Candida, плесень), антитела IgE","Аллерген m2 - Cladosporium herbarum, IgE (ImmunoCAP) (21-700)",33.53,
3857,helix.by,"Грибки (Candida, плесень), антитела IgE","Аллерген m1 - Penicillium notatum (P.chrysogenum), IgE (ImmunoCAP) (21-796)",33.53,
3858,helix.by,"Грибки (Candida, плесень), антитела IgE","Аллерген m5 - Candida albicans, IgE (ImmunoCAP) (21-797)",23.14,
3859,helix.by,"Грибки (Candida, плесень), антитела IgE","Плесневый гриб (Aspergillus fumigatus), IgE (m3) (Е390)",11.55,
3860,helix.by,"Грибки (Candida, плесень), антитела IgE","Плесневый гриб (Chaetomium globosum), IgE (m208) (Е380)",11.55,
3861,helix.by,"Клещ, антитела IgE","Аллерген d1 - клещ домашней пыли Dermatophagoides pteronyssinus, IgE (ImmunoCAP) (21-678)",23.14,
3862,helix.by,"Клещ, антитела IgE","Аллерген d2 - клещ домашней пыли Dermatophagoides farinae, IgE (ImmunoCAP) (21-631)",23.14,
3863,helix.by,"Клещ, антитела IgE","Аллерген d3 - клещ домашней пыли Dermatophagoides microceras, IgE (ImmunoCAP) (21-854)",33.53,
3864,helix.by,"Клещ, антитела IgE","Аллерген d74 - клещ домашней пыли Euroglyphus maynei, IgE (ImmunoCAP) (21-855)",33.53,
3865,helix.by,"Перья птиц, антитела IgE","Аллерген e85 - перо курицы, IgE (ImmunoCAP) (21-626)",23.14,
3866,helix.by,"Перья птиц, антитела IgE","Аллерген e70 - перо гуся, IgE (ImmunoCAP) (21-691)",23.14,
3867,helix.by,"Перья птиц, антитела IgE","Аллерген e213 - перо попугая, IgE (ImmunoCAP) (21-693)",30.49,
3868,helix.by,"Перья птиц, антитела IgE","Канарейка (перо), IgE (e201) (Е311)",11.55,
3869,helix.by,"Перья птиц, антитела IgE","Утка (перо), IgE (е86)(Е329)",11.55,
3870,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Аллерген e1 - эпителий и перхоть кошки, IgE (ImmunoCAP) (21-620)",42.55,
3871,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Аллерген e5 - перхоть собаки, IgE (ImmunoCAP) (21-621)",23.14,
3872,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Крыса (эпителий), IgE (е73)(Е317)",11.55,
3873,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Собака (эпителий), IgE (е2)(Е328)",11.55,
3874,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Лошадь (перхоть), IgE (е3)(Е320)",11.55,
3875,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Свинья (эпителий), IgE (е83)(Е326)",11.55,
3876,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Коза (эпителий), IgE (e80) (Е312)",11.55,
3877,helix.by,"Эпидермис, эпителий, шерсть животных, антитела IgE","Корова (перхоть), IgE (e4) (Е313)",11.55,
3878,helix.by,"Другие бытовые аллергены, антитела IgE","Аллерген h2 - домашняя пыль (Hollister), IgE (ImmunoCAP) (21-633)",33.53,
3879,helix.by,"Другие бытовые аллергены, антитела IgE","Мышь, IgE (е88)(Е322)",11.55,
3880,helix.by,"Другие бытовые аллергены, антитела IgE","Голубь (помет), IgE (e7) (Е309)",11.55,
3881,helix.by,"Другие бытовые аллергены, антитела IgE","Крыса (моча), IgE (е74)(Е316)",11.55,
3882,helix.by,"Белок молока, антитела IgE","Аллерген f231 - кипяченое молоко, IgE (ImmunoCAP) (21-629)",31.09,
3883,helix.by,"Белок молока, антитела IgE","Аллерген f236 - сыворотка коровьего молока, IgE (ImmunoCAP) (21-870)",33.53,
3884,helix.by,"Белок молока, антитела IgE","Аллерген f300 - козье молоко, IgE (ImmunoCAP) (21-737)",31.09,
3885,helix.by,"Белок молока, антитела IgE","Казеин, IgE (f78)(Е230)",11.55,
3886,helix.by,"Белок молока, антитела IgE","Молоко коровье, IgE (f2)(Е259)",11.55,
3887,helix.by,"Белок молока, антитела IgE","Сыр типа ""Моулд"", IgE (f82)(E287)",11.55,
3888,helix.by,"Белок молока, антитела IgE","Сыр типа ""Чеддер"", IgE (f81)(E288)",11.55,
3889,helix.by,"Бобовые, антитела IgE","Аллерген f14 – соя, IgE (ImmunoCAP) (21-677)",33.53,
3890,helix.by,"Бобовые, антитела IgE","Аллерген f93 - какао, IgE (ImmunoCAP) (21-642)",23.14,
3891,helix.by,"Бобовые, антитела IgE","Аллерген f221 - зерна кофе, IgE (ImmunoCAP) (21-696)",33.53,
3892,helix.by,"Бобовые, антитела IgE","Горошек зеленый , IgE (f12) (Е216)",11.55,
3893,helix.by,"Бобовые, антитела IgE","Фасоль зеленая , IgE (f315) (Е295)",11.55,
3894,helix.by,"Бобовые, антитела IgE","Чечевица, IgE (f235) (Е303)",11.55,
3895,helix.by,"Бобовые, антитела IgE","Фасоль красная, IgE (f287) (Е296)",11.55,
3896,helix.by,"Бобовые, антитела IgE","Нут (турецкий горох), IgE (f309)(E268)",11.55,
3897,helix.by,"Бобовые, антитела IgE","Фасоль белая, IgE (f15) (Е294)",11.55,
3898,helix.by,"Грибы пищевые, антитела IgE","Аллерген f212 - грибы (шампиньоны), IgE (ImmunoCAP) (21-787)",33.53,
3899,helix.by,"Зелень, антитела IgE","Шпинат, IgE (f214) (Е305)",11.55,
3900,helix.by,"Зелень, антитела IgE","Петрушка, IgE (f86)(E276)",11.55,
3901,helix.by,"Зелень, антитела IgE","Сельдерей, IgE (f85)(E281)",11.55,
3902,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f4 - пшеница, пшеничная мука, IgE (ImmunoCAP) (21-674)",38.37,
3903,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f5 - рожь, ржаная мука, IgE (ImmunoCAP) (21-637)",21.24,
3904,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f7 - овес, овсяная мука, IgE (ImmunoCAP) (21-634)",33.53,
3905,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f11 - гречиха, гречневая мука, IgE (ImmunoCAP) (21-635)",33.53,
3906,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f6 - ячмень, IgE (ImmunoCAP) (21-906)",21.88,
3907,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f79 - глютен (клейковина), IgE (ImmunoCAP) (21-636)",33.53,
3908,helix.by,"Злаковые пищевые, антитела IgE","Аллерген f11 - гречневая мука, IgE (21-029)",11.55,
3909,helix.by,"Злаковые пищевые, антитела IgE","Мука кукурузная, IgE (f8)(E262)",11.55,
3910,helix.by,"Злаковые пищевые, антитела IgE","Рис, IgE (f9)(E278)",11.55,
3911,helix.by,"Злаковые пищевые, антитела IgE","Солод, IgE (f90)(E284)",11.55,
3912,helix.by,"Злаковые пищевые, антитела IgE","Просо, IgE (f55)(E277)",11.55,
3913,helix.by,"Морепродукты, антитела IgE","Аллерген f3 - треска, IgE (ImmunoCAP) (21-639)",33.53,
3914,helix.by,"Морепродукты, антитела IgE","Аллерген f41 - лосось, IgE (ImmunoCAP) (21-640)",23.14,
3915,helix.by,"Морепродукты, антитела IgE","Аллерген f205 - сельдь, IgE (ImmunoCAP) (21-863)",33.53,
3916,helix.by,"Морепродукты, антитела IgE","Аллерген f204 - форель, IgE (ImmunoCAP) (21-641)",23.14,
3917,helix.by,"Морепродукты, антитела IgE","Аллерген f24 - креветки, IgE (ImmunoCAP) (21-695)",23.14,
3918,helix.by,"Морепродукты, антитела IgE","Краб, IgE (f23) (Е245)",11.55,
3919,helix.by,"Морепродукты, антитела IgE","Тунец , IgE (f40) (Е291)",11.55,
3920,helix.by,"Морепродукты, антитела IgE","Камбала, IgE (f147)(Е232)",11.55,
3921,helix.by,"Морепродукты, антитела IgE","Сардина, IgE (f61)(E279)",11.55,
3922,helix.by,"Морепродукты, антитела IgE","Мидия, IgE (f37)(E256)",11.55,
3923,helix.by,"Морепродукты, антитела IgE","Лобстер (омар), IgE (f80)(E251)",11.55,
3924,helix.by,"Морепродукты, антитела IgE","Гребешок, IgE (f338) (Е218)",11.55,
3925,helix.by,"Морепродукты, антитела IgE","Устрицы, IgE (f290) (Е293)",11.55,
3926,helix.by,"Мясо, антитела IgE","Аллерген f88 - баранина, IgE (ImmunoCAP) (21-834)",33.53,
3927,helix.by,"Мясо, антитела IgE","Аллерген f26 - свинина, IgE (ImmunoCAP) (21-654)",33.53,
3928,helix.by,"Мясо, антитела IgE","Аллерген f83 - мясо курицы, IgE (ImmunoCAP) (21-623)",23.14,
3929,helix.by,"Мясо, антитела IgE","Аллерген f284 - мясо индейки, IgE (ImmunoCAP) (21-655)",33.53,
3930,helix.by,"Мясо, антитела IgE","Аллерген f27 - говядина, IgE (21-026)",11.55,
3931,helix.by,"Овощи, антитела IgE","Аллерген f25 - томаты, IgE (ImmunoCAP) (21-646)",30.49,
3932,helix.by,"Овощи, антитела IgE","Аллерген f244 - огурец, IgE (ImmunoCAP) (21-818)",30.49,
3933,helix.by,"Овощи, антитела IgE","Аллерген f225 - тыква, IgE (ImmunoCAP) (21-653)",23.14,
3934,helix.by,"Овощи, антитела IgE","Аллерген f47 - чеснок, IgE (ImmunoCAP) (21-792)",33.53,
3935,helix.by,"Овощи, антитела IgE","Аллерген f48 - лук, IgE (ImmunoCAP) (21-793)",33.53,
3936,helix.by,"Овощи, антитела IgE","Аллерген f31 - морковь, IgE (21-056)",11.55,
3937,helix.by,"Овощи, антитела IgE","Капуста цветная, IgE (f291)(Е236)",11.55,
3938,helix.by,"Овощи, антитела IgE","Картофель, IgE (f35)(Е238)",11.55,
3939,helix.by,"Овощи, антитела IgE","Баклажан, IgE (f262) (Е206)",11.55,
3940,helix.by,"Овощи, антитела IgE","Капуста брокколи, IgE (f260)(E233)",11.55,
3941,helix.by,"Овощи, антитела IgE","Капуста брюссельская, IgE (f217)(E234)",11.55,
3942,helix.by,"Овощи, антитела IgE","Капуста кочанная, IgE (f216)(E235)",11.55,
3943,helix.by,"Овощи, антитела IgE","Перец зелёный, IgE (f263)(E272)",11.55,
3944,helix.by,"Орехи, антитела IgE","Аллерген f13 - арахис, IgE (ImmunoCAP) (21-733)",23.14,
3945,helix.by,"Орехи, антитела IgE","Аллерген f20 - миндаль, IgE (ImmunoCAP) (21-807)",33.53,
3946,helix.by,"Орехи, антитела IgE","Аллерген f202 - орех кешью, IgE (ImmunoCAP) (21-861)",33.53,
3947,helix.by,"Орехи, антитела IgE","Аллерген f256 - грецкий орех, IgE (ImmunoCAP) (21-819)",33.53,
3948,helix.by,"Орехи, антитела IgE","Аллерген f256 - орех грецкий, IgE (21-225)",11.55,
3949,helix.by,"Орехи, антитела IgE","Кокос, IgE (f36)(Е243)",11.55,
3950,helix.by,"Орехи, антитела IgE","Фундук, IgE (f17) (Е300)",11.55,
3951,helix.by,"Орехи, антитела IgE","Фисташки, IgE (f203) (Е298)",11.55,
3952,helix.by,"Пряности, антитела IgE","Аллерген f218 - паприка, сладкий перец, IgE (ImmunoCAP) (21-788)",33.53,
3953,helix.by,"Пряности, антитела IgE","Аллерген f280 - черный перец, IgE (ImmunoCAP) (21-888)",30.49,
3954,helix.by,"Пряности, антитела IgE","Кунжут, IgE (f10)(E247)",11.55,
3955,helix.by,"Пряности, антитела IgE","Ваниль, IgE (f234) (Е212)",11.55,
3956,helix.by,"Пряности, антитела IgE","Лавровый лист, IgE (f278)(E249)",11.55,
3957,helix.by,"Пряности, антитела IgE","Имбирь, IgE (f270)(E227)",11.55,
3958,helix.by,"Пряности, антитела IgE","Карри (приправа), IgE (f281)(E237)",11.55,
3959,helix.by,"Пряности, антитела IgE","Горчица, IgE (f89) (Е217)",11.55,
3960,helix.by,"Фрукты, антитела IgE","Аллерген f33 - апельсин, IgE (ImmunoCAP) (21-643)",33.53,
3961,helix.by,"Фрукты, антитела IgE","Аллерген f302 - мандарин, IgE (ImmunoCAP) (21-822)",33.53,
3962,helix.by,"Фрукты, антитела IgE","Аллерген f208 - лимон, IgE (ImmunoCAP) (21-651)",33.53,
3963,helix.by,"Фрукты, антитела IgE","Аллерген f94 - груша, IgE (ImmunoCAP) (21-835)",23.14,
3964,helix.by,"Фрукты, антитела IgE","Аллерген f49 - яблоко, IgE (ImmunoCAP) (21-647)",33.53,
3965,helix.by,"Фрукты, антитела IgE","Аллерген f92 - банан, IgE (ImmunoCAP) (21-648)",33.53,
3966,helix.by,"Фрукты, антитела IgE","Аллерген f259 - виноград, IgE (ImmunoCAP) (21-649)",33.53,
3967,helix.by,"Фрукты, антитела IgE","Аллерген f237 - абрикос, IgE (ImmunoCAP) (21-817)",33.53,
3968,helix.by,"Фрукты, антитела IgE","Аллерген f95 - персик, IgE (ImmunoCAP) (21-795)",33.53,
3969,helix.by,"Фрукты, антитела IgE","Аллерген f84 - киви, IgE (ImmunoCAP) (21-694)",23.14,
3970,helix.by,"Фрукты, антитела IgE","Аллерген f301 - хурма, IgE (ImmunoCAP) (21-894)",21.88,
3971,helix.by,"Фрукты, антитела IgE","Аллерген f255 - слива, IgE (ImmunoCAP) (21-873)",33.53,
3972,helix.by,"Фрукты, антитела IgE","Аллерген f87 - дыня, IgE (ImmunoCAP) (21-833)",23.14,
3973,helix.by,"Фрукты, антитела IgE","Авокадо, IgE (f96) (Е201)",11.55,
3974,helix.by,"Фрукты, антитела IgE","Ананас, IgE (f210) (Е203)",11.55,
3975,helix.by,"Фрукты, антитела IgE","Финики, IgE (f289) (Е297)",11.55,
3976,helix.by,"Фрукты, антитела IgE","Инжир, IgE (f402)(Е229)",11.55,
3977,helix.by,"Фрукты, антитела IgE","Манго, IgE (f91)(E254)",11.55,
3978,helix.by,"Фрукты, антитела IgE","Грейпфрут, IgE (f209) (Е219)",11.55,
3979,helix.by,"Шоколад, антитела IgE","Шоколад, IgE (f105) (Е304)",11.55,
3980,helix.by,"Ягоды, антитела IgE","Аллерген f329 - арбуз, IgE (ImmunoCAP) (21-824)",33.53,
3981,helix.by,"Ягоды, антитела IgE","Аллерген f44 - клубника, IgE (ImmunoCAP) (21-650)",33.53,
3982,helix.by,"Ягоды, антитела IgE","Аллерген f242 - вишня, IgE (ImmunoCAP) (21-790)",33.53,
3983,helix.by,"Ягоды, антитела IgE","Аллерген f343 - малина, IgE (ImmunoCAP) (21-825)",33.53,
3984,helix.by,"Яйцо, антитела IgE","Аллерген f1 - яичный белок, IgE (ImmunoCAP) (21-624)",38.37,
3985,helix.by,"Яйцо, антитела IgE","Аллерген f75 - яичный желток, IgE (ImmunoCAP) (21-625)",42.55,
3986,helix.by,"Яйцо, антитела IgE","Аллерген f1 - яичный белок, IgE (21-088)",11.55,
3987,helix.by,"Яйцо, антитела IgE","Аллерген f233 - овомукоид, IgE (21-092)",11.55,
3988,helix.by,"Яйцо, антитела IgE","Яйцо куриное, IgE (f245) (Е308)",11.55,
3989,helix.by,"Деревья, антитела IgE","Аллерген t14 - тополь, IgE (ImmunoCAP) (21-656)",31.6,
3990,helix.by,"Деревья, антитела IgE","Аллерген t2 - ольха серая, IgE (ImmunoCAP)",31.6,
3991,helix.by,"Деревья, антитела IgE","Смесь аллергенов деревьев tx9 (сум. определение) (ImmunoCAP), IgE: ольха серая, береза бородавчатая, лещина, дуб, ива",32.9,
3992,helix.by,"Деревья, антитела IgE","Аллерген t4 - лещина обыкновенная, IgE (ImmunoCAP)",31.6,
3993,helix.by,"Деревья, антитела IgE","Аллерген t7 - дуб, IgE (ImmunoCAP)",31.6,
3994,helix.by,"Деревья, антитела IgE","Аллерген t208 - липа, IgE (ImmunoCAP)",31.6,
3995,helix.by,"Деревья, антитела IgE","Аллерген t1 - клен ясенелистный, IgE (ImmunoCAP)",31.6,
3996,helix.by,"Деревья, антитела IgE","Аллерген t3 - береза бородавчатая, IgE (ImmunoCAP) (21-657)",23.14,
3997,helix.by,"Деревья, антитела IgE","Ива (Salix nigra), IgE (t12)(E340)",11.55,
3998,helix.by,"Деревья, антитела IgE","Вяз (Ulmus spp), IgE (t8)(Е336)",11.55,
3999,helix.by,"Деревья, антитела IgE","Акация (Acacia species), IgE (t19)(Е331)",11.55,
4000,helix.by,"Деревья, антитела IgE","Бук (Fagus grandifolia), IgE (t5)(Е335)",11.55,
4001,helix.by,"Деревья, антитела IgE","Ясень (Fraxinus excelsior), IgE (t15)(E349)",11.55,
4002,helix.by,"Деревья, антитела IgE","Граб обыкновенный (Carpinus betulus), IgE (t209)(E337)",11.55,
4003,helix.by,"Деревья, антитела IgE","Дуб смешанный (Querans rubra,alba,valentina), IgE (t77)(E339)",11.55,
4004,helix.by,"Деревья, антитела IgE","Платан (Platanus acerifolia), IgE (t11)(E345)",11.55,
4005,helix.by,"Деревья, антитела IgE","Сосна белая (Pinus silvestris), IgE (t16)(E346)",11.55,
4006,helix.by,"Деревья, антитела IgE","Эвкалипт (Eucalyptus globulus), IgE (t18)(E348)",11.55,
4007,helix.by,"Злаковые, антитела IgE","Аллерген g12 - рожь посевная, IgE (ImmunoCAP) (21-972)",33.53,
4008,helix.by,"Злаковые, антитела IgE","Аллерген g14 - овес посевной, IgE (ImmunoCAP) (21-973)",33.53,
4009,helix.by,"Злаковые, антитела IgE","Бухарник шерстистый (Holcus lanatus), IgE (g13)(E350)",11.55,
4010,helix.by,"Злаковые, антитела IgE","Колосок душистый (Anthoxanthum odoratum), IgE (g1)(E352)",11.55,
4011,helix.by,"Злаковые, антитела IgE","Пшеница (Triticum sativum), IgE (g15) (Е368)",11.55,
4012,helix.by,"Злаковые, антитела IgE","Рожь культивированная (Secale cereale), IgE (g12) (Е369)",11.55,
4013,helix.by,"Злаковые, антитела IgE","Лисохвост луговой (Alopecurus pratensis), IgE (g16)(E357)",11.55,
4014,helix.by,"Злаковые, антитела IgE","Полевица (Agrostis alba), IgE (g9)",11.55,
4015,helix.by,"Злаковые, антитела IgE","Костер (кострец) безостый (Bromus inermis), IgE (g11)(E353)",11.55,
4016,helix.by,"Травы, антитела IgE","Аллерген w8 - одуванчик, IgE (ImmunoCAP)",31.6,
4017,helix.by,"Травы, антитела IgE","Аллерген w6 - полынь, IgE (ImmunoCAP)",31.6,
4018,helix.by,"Травы, антитела IgE","Аллерген g6 - тимофеевка луговая, IgE (ImmunoCAP)",31.6,
4019,helix.by,"Травы, антитела IgE","Смесь аллергенов злаковых трав gx1 (сум. определение) (ImmunoCAP), IgE: ежа сборная, овсяница луговая, плевел, тимофеевка луговая, мятлик луговой",32.9,
4020,helix.by,"Травы, антитела IgE","Смесь аллергенов сорных трав wx5 (сум. определение) (ImmunoCAP), IgE: амброзия высокая, полынь, нивяник, одуванчик, золотарник",32.9,
4021,helix.by,"Травы, антитела IgE","Смесь аллергенов сорных трав wx3 (сум. определение) (ImmunoCAP), IgE: полынь, подорожник ланцетовидный, марь, золотарник, крапива двудомная",32.9,
4022,helix.by,"Травы, антитела IgE","Аллерген g8 - мятлик луговой, IgE (ImmunoCAP)",31.6,
4023,helix.by,"Травы, антитела IgE","Аллерген g4 - овсяница луговая, IgE (ImmunoCAP)",31.6,
4024,helix.by,"Травы, антитела IgE","Аллерген g3 - ежа сборная, IgE (ImmunoCAP)",31.6,
4025,helix.by,"Травы, антитела IgE","Аллерген w1 - амброзия высокая, IgE (ImmunoCAP)",31.6,
4026,helix.by,"Травы, антитела IgE","Аллерген w206 - ромашка, IgE (ImmunoCAP) (21-734)",33.53,
4027,helix.by,"Травы, антитела IgE","Лебеда чечевицеобразная (Atriplex lentiformis), IgE (w15)(E356)",11.55,
4028,helix.by,"Травы, антитела IgE","Крапива двудомная (Urtica dioica), IgE (w20)(E354)",11.55,
4029,helix.by,"Травы, антитела IgE","Подорожник (Plantago lanceolata), IgE (w9) (Е363)",11.55,
4030,helix.by,"Травы, антитела IgE","Мята, IgE (f405)(E267)",11.55,
4031,helix.by,"Травы, антитела IgE","Спаржа, IgE (f261)(E285)",11.55,
4032,helix.by,"Травы, антитела IgE","Марь белая (Chenopodium album), IgE (w10)(E358)",11.55,
4033,helix.by,"Травы, антитела IgE","Амброзия смешанная (Heterocera spp.), IgE (w209)(Е333)",11.55,
4034,helix.by,"Травы, антитела IgE","Полынь горькая (Artemisia absinthum), IgE (w5) (E365)",11.55,
4035,helix.by,"Травы, антитела IgE","Постенница лекарственная (Parietaria officinalis), IgE (w21) (Е367)",11.55,
4036,helix.by,"Другие аллергены, антитела IgE","Аллерген f45 - пекарские дрожжи, IgE (ImmunoCAP) (21-689)",21.03,
4037,helix.by,"Другие аллергены, антитела IgE","Аллерген k82 - латекс, IgE (ImmunoCAP) (21-838)",23.14,
4038,helix.by,"Другие аллергены, антитела IgE","Аллерген k80 - формальдегид / формалин, IgE (ImmunoCAP) (21-837)",30.49,
4039,helix.by,"Другие аллергены, антитела IgE","Аллерген c2 - пенициллин V, IgE (21-258)",11.55,
4040,helix.by,"Другие аллергены, антитела IgE","Аллерген m81 - стафилококковый энтеротоксин В, IgE (ImmunoCAP) (21-841)",33.53,
4041,helix.by,"Другие аллергены, антитела IgE","Аллерген m80 - стафилококковый энтеротоксин А, IgE (ImmunoCAP) (21-840)",33.53,
4042,helix.by,"Другие аллергены, антитела IgE",Экзема (40-443),297.46,
4043,helix.by,"Другие аллергены, антитела IgE",Ринит/Астма (детский профиль) (40-681),297.46,
4044,helix.by,"Другие аллергены, антитела IgE","Фикус, IgE (k81) (Е374)",11.55,
4045,helix.by,"Другие аллергены, антитела IgE","Яд пчелы (Apis mellifera), IgE (i1) (Е404)",11.55,
4046,helix.by,"Другие аллергены, антитела IgE","Яд осиный (род Vespula), IgE (i3) (Е402)",11.55,
4047,helix.by,"Другие аллергены, антитела IgE","Таракан рыжий (Blatella germanica), IgE (i6) (Е400)",11.55,
4048,helix.by,"Другие аллергены, антитела IgE","Шершень (оса пятнистая) (Dolichovespula maculata), IgE (i2 ) (Е401)",11.55,
4049,helix.by,"Другие аллергены, антитела IgE","Дрожжи пивные, IgE (f403)(E224)",11.55,
4050,helix.by,"Другие аллергены, антитела IgE","Моль (сем. Tineidae), IgE (i8) (Е396)",11.55,
4051,helix.by,"Другие аллергены, антитела IgE","Мотыль (личинка комара) (Chironomus spp.), IgE (i73) (Е397)",11.55,
4052,helix.by,"Другие аллергены, антитела IgE","Муравей рыжий (Solenopsis invicta), IgE (i70) (Е398)",11.55,
4053,helix.by,"Другие аллергены, антитела IgE","Слепень (сем. Tabanidae), IgE (i204) (Е399)",11.55,
4054,helix.by,"Другие аллергены, антитела IgE","Яд осиный (род Polistes), IgE (i4) (Е403)",11.55,
4055,helix.by,"Другие аллергены, антитела IgE","Пенициллин G, IgE (c1) (Е405)",11.55,
4056,helix.by,"Другие аллергены, антитела IgE","Ампициллин, IgE (c203) (Е407)",11.55,
4057,helix.by,"Другие аллергены, антитела IgE","Амоксициллин, IgE (c204) (Е408)",11.55,
4058,helix.by,"Другие аллергены, антитела IgE","Инсулин свиной, IgE (c70) (Е409)",11.55,
4059,helix.by,"Другие аллергены, антитела IgE","Инсулин бычий, IgE (c71) (Е410)",11.55,
4060,helix.by,"Другие аллергены, антитела IgE","Инсулин человеческий, IgE (c73) (Е411)",11.55,
4061,helix.by,"Другие аллергены, антитела IgE","Шерсть, IgE (k20) (Е415)",11.55,
4062,helix.by,"Другие аллергены, антитела IgE","Шелк, IgE (k74) (Е416)",11.55,
4063,helix.by,ALEX тест,"ALEX 2 тест (молекулярный анализ, 295 аллергенов, антитела IgE)+ общий IgE (полуколич.)",664.01,
4064,helix.by,ALEX тест,"ALEX 2 test (molecular analysis, 295 allergens, IgE antibodies)+ total IgE (semi-quantitative)",6.1,"Является переводом услуги 9755 ALEX 2 тест (молекулярный анализ, 295 аллергенов, антитела IgE) на английский язык. Перевод не выполняется и не действителен без услуги 9755! Для получения результата на английском языке, оформите услугу 97551 отдельным заказом при обращении в пункт или по телефону 7766. "
4065,helix.by,Антитела IgE,Ингаляционная панель (Ig E). Аллергоскрин иммуноблот,117.95,
4066,helix.by,Антитела IgE,Панель «Педиатрическая» (Ig E). Аллергоскрин иммуноблот,107.22,
