,analysis_name,best_match_synonym,best_match_analysis,match_score,IoU
2970,фолликулостимулирующий гормон (фсг),,,1.1301136461963859,0.25
2971,лютеинизирующий гормон (лг),,,1.2217474391642473,0.2857142857142857
2972,пролактин,,,0.3199856098326592,0.07692307692307693
2973,макропролактин (macroprolactin),высокомолекулярный пролактин; macroprl; «big-big» prolactin; «big-big» prl,макропролактин (macroprolactin),1.413583150713162,1.0
2974,эстрадиол,,,0.5734002556058259,0.3333333333333333
2975,прогестерон,"прогестин, гестаген p4, pregn-4-ene-3,20-dione",прогестерон (progesterone),0.6911430497613974,0.5
2976,тестостерон,анализ крови на тестостерон; общий тестостерон; стероидный андрогенный гормон total testosterone,тестостерон (testosterone),0.6911430497613974,0.5
2977,дегидроэпиандростерон-сульфат (дэа-s04),,,0.9883509743366776,0.25
2978,"глобулин, связывающий половые гормоны (гспг)",,,1.7146515408635978,0.4444444444444444
2979,17-он прогестерон (17-оп),,,2.1782537708049885,0.0
2980,свободный тестостерон,"анализ крови на свободный тестостерон; тестостерон свободный; тестостерон прямой testosterone free, testosterone direct, unbound testosterone",свободный тестостерон (free testosterone),0.9958882660329047,0.5
2981,андростендион,анализ крови на андростендион,андростендион (androstenedione),0.685680701263771,0.5
2982,анти-мюллеров гормон,,,0.34959420419400133,0.14285714285714285
2983,ингибин в,"ингибитор секреции фолликулостимулирующего гормона; маркер сперматогенеза у мужчин inhibin b, serum; serum inhibin b",ингибин в (inhibin b),0.7071067811865476,0.5
2984,хорионический гонадотропин человека (хгч),,,1.5498429230434956,0.3333333333333333
2985,свободный эстриол (е3),,,0.6285384670071603,0.1111111111111111
2986,papp-a (ассоциированный с беременностью протеин-а плазмы),"анализ крови на papp-a; протеин-а плазмы, ассоциированный с беременностью","papp-a (ассоциированный с беременностью протеин-а плазмы, pregnancy-associated)",1.8922145265298616,0.625
2987,свободная b-субъединица хорионического гонадотропина человека (свободный b-хгч),анализ крови на свободный хгч; свободная бета-субъединица хорионического гонадотропина человека; бета-хгч свободный; β-хгч свободный,"свободная b-субъединица хорионического гонадотропина человека (свободный b-хгч, free b-hcg)",2.3190589813835794,0.6
2988,плацентарный лактоген,,,0.0,0.0
2989,маркеры риска преэклампсии,,,0.353102436631418,0.05555555555555555
2990,плацентарный фактор роста,,,0.5806344491623918,0.18181818181818182
2991,sflt-1,,,0.0,0.0
2992,с-пептид,анализ крови на с-пептид; связующий пептид; соединительный пептид,с-пептид (c-peptide),0.7646359553430918,0.5
2993,инсулин,анализ крови на инсулин; гормон поджелудочной железы; регулятор углеводного обмена,инсулин (insulin),0.7429836094290773,0.5
2994,оценка инсулинорезистентности (homa- ir),,,1.1637315351788664,0.07692307692307693
2995,"метанефрины фракционированные (свободные и конъюгированные), 24-часовая моча (metanephrines fractionated, free and conjugated , 24-h urine)",,,3.5857570173258795,0.3888888888888889
2996,"катехоламины в плазме (адреналин, норадреналин, дофамин)",,,0.4448100764539749,0.15384615384615385
2997,метанефрин в плазме,,,0.4448100764539749,0.2
2998,"метаболиты катехоламинов и серотонина, суточная моча: ванилилминдалевая кислота (вмк), гомованилиновая кислота (гвк), 5-гидроксииндолуксусная кислота",,,1.3385386752962476,0.06666666666666667
2999,альдостерон (кровь),,,0.22570891215966057,0.0
3000,ренин (ренин плазмы - прямое определение),,,0.37353097939132074,0.07692307692307693
3001,альдостерон-рениновое соотношение,,,0.21940332170888246,0.0
3002,лептин,,,0.0,0.0
3003,гастрин-17 (стимулированный),анализ крови на гастрин; малый гастрин; гастрин с нагрузкой; гастрин-17 после белковой стимуляции,гастрин-17 (стимулированный),1.7292203483871265,1.0
3004,гастрин,анализ крови на гастрин; пилорин; пилорогастрин; секретин желудочный,гастрин (gastrin),0.685680701263771,0.5
3005,эритропоэтин (erythropoetin),анализ крови на эритропоэтин; эпо; гемопоэтин,эритропоэтин (erythropoetin),1.4142135623730951,1.0
3006,нефрины в плазме крови,,,0.7287113585639918,0.3
3007,"серотонин сыворотки крови (serotonin, serum)",анализ крови на серотонин; 5-гидрокситриптамин; serotonin; 5-ht; 5-hydroxytryptamine; enteramine; thrombocytin; 3-(β-aminoethyl)-5-hydroxyindole; thrombotonin,"серотонин сыворотки крови (serotonin, serum)",2.1746582610335445,1.0
3008,"гистамин плазмы (histamine, plasma)",,,0.37353097939132074,0.09090909090909091
3009,"мелатонин, плазма (melatonin, plasma)",,,0.732568729380145,0.2222222222222222
3010,дигидротестостерон,,,0.0,0.0
3011,"фно (фактор некроза опухоли, tumor necrosis factor alpha, tnfalpha, саchectin)",,,0.7651305307890592,0.043478260869565216
3012,"антитела класса igg к внутреннему фактору кастла (anti-intrinsic factor, ifab, intrinsic factor antibodies, igg",,,1.8846257610112893,0.16
3013,"антитела к париетальным клеткам желудка, igg (parietal cell antibodies, pca, ig g)",,,1.1074627739668326,0.26666666666666666
3014,"активированные лимфоциты (cd3+hla-dr+, cd3-hla dr+)",,,1.6329811466890045,0.0
3015,"фенотипирование лимфоцитов (основные субпопуляции) - cd3, cd4, cd8, cd19, cd16,56",,,2.794589628087651,0.42105263157894735
3016,иммуноглобулины класса a (iga),анализ крови на iga; иммуноглобулин a,иммуноглобулины класса a (iga),1.7049657128222706,1.0
3017,иммуноглобулины класса м (igm),анализ крови на igм; иммуноглобулин м,иммуноглобулины класса м (igm),1.703994908568782,1.0
3018,иммуноглобулины класса g (igg),антитела класса g; igg общий,иммуноглобулины класса g (igg),1.6819442730327874,1.0
3019,"подклассы иммуноглобулина g: igg1, igg2, igg3, igg4 (subclasses of immunoglobulin g: igg1, igg2, igg3, igg4)","анализ крови на 4 подкласса igg (igg 1, igg 2, igg 3, igg 4)","подклассы иммуноглобулина g: igg1, igg2, igg3, igg4 (subclasses of immunoglobulin g: igg1, igg2, igg3, igg4)",4.560900341351962,1.0
3020,"циркулирующие иммунные комплексы (цик, circulating immune complex)",,,0.2701425791484355,0.0
3021,"ингибитор с1-эстеразы, концентрация (c1-esterase inhibitor, с1-inh, level)",с1-ингибитор; ингибитор с1-эстеразы (антиген); с1-ингибитор (количество); тест на наследственный ангионевротический отек (нао),"ингибитор с1-эстеразы, концентрация (c1-esterase inhibitor, с1-inh, level)",3.459913621968189,1.0
3022,с4 компонент комплемента,,,0.6666666666666667,0.2
3023,с3 компонент комплемента,,,0.6666666666666667,0.09090909090909091
3024,"компоненты системы комплемента с3, с4",c3 и c4 компоненты системы комплемента;,"компоненты системы комплемента с3, с4 (complement components c3, c4)",1.666666666666667,0.5555555555555556
3025,фно (фактор некроза опухоли),,,0.37850219310534194,0.0
3026,"интерлейкин-10 (ил-10) (interleukin 10, il-10)",,,2.0,0.0
3027,"интерлейкин-8 (ил-8) (interleukin 8, il-8)",,,2.0,0.0
3028,"интерлейкин-6 (ил-6) (interleukin 6, il-6)",,,2.0,0.2222222222222222
3029,атопическая панель protia allerqy-q,анализ крови на пищевые и ингаляционные аллергены,атопическая панель protia allerqy-q,1.9924334890356814,1.0
3030,респираторная панель protia allerqy-q,анализ крови на респираторные аллергены,респираторная панель protia allerqy-q,1.9924334890356814,1.0
3031,"аллергочип alex2 (allergy explorer 2), до 300 аллерготестов",анализ крови на 300 аллергенов; alex 2 тест ige alex2® allergy test,"аллергочип alex2 (allergy explorer 2), до 300 аллерготестов",2.645197334637873,1.0
3032,ige общий (иммуноглобулин е общий),анализ крови на иммуноглобулин еimmunoglobulin e; quantitative ige,"ige общий (иммуноглобулин е общий, ige total)",2.2711748531688247,0.5714285714285714
3033,"фундук, ige (hazelnut, ige, f17)",,,1.8735165399877491,0.08333333333333333
3034,"треска, ige (codfish, ige, f3)",,,2.140764897022695,0.2222222222222222
3035,"томаты, ige (tomato, ige, f25)",,,1.860715345593203,0.09090909090909091
3036,"соевые бобы, ige (soybean, ige, f14)",,,2.3338792183509875,0.3
3037,"сельдерей, ige (celery, ige, f85)",,,2.1222965597782513,0.2222222222222222
3038,"пшеничная мука, ige (wheat, ige, f4)",,,1.7456510557590903,0.2
3039,"просо, ige (common millet, ige, f55)",,,2.340912796074865,0.2
3040,"морковь, ige (carrot, ige, f31)",,,2.1179814723897854,0.2222222222222222
3041,"креветки, ige (shrimp, ige, f24)",,,2.103346006665594,0.2222222222222222
3042,"крабы, ige (crab, ige, f23)",,,1.6415888108374102,0.2
3043,"картофель, ige (potato, ige, f35)",,,1.8753307411870468,0.1
3044,"грейпфрут, ige (grapefruit, ige, f209)",,,1.8532091843706309,0.09090909090909091
3045,"бета-лактоглобулин, ige (beta lactoglobulin, ige, f77)",,,1.8143021090158866,0.3333333333333333
3046,"баранина, ige (lamb, ige, f88)",,,1.7299617687117759,0.1
3047,"арахис, ige (peanut, ige, f13)",,,2.1137559076681613,0.2222222222222222
3048,"апельсин, ige (orange, ige, f33)",,,2.106518949466227,0.2222222222222222
3049,"ананас, ige (pineapple, ige, f210)",,,2.1222965597782513,0.42857142857142855
3050,"волнистый попугай, перо, ige (budgerigar feathers, ige, е78)",,,0.82075595786854,0.14285714285714285
3051,"морская свинка, эпителий, ige (guinea pig epithelium, ige, е6)",,,2.09783373663253,0.2857142857142857
3052,"плесень alternaria tenuis, ige (alternaria tenuis, ige, m6)",,,2.8125322748441697,0.2
3053,"плесень aspergillus fumigatus, ige (aspergillus fumigatus, ige, m3)",,,3.2024098997375137,0.2222222222222222
3054,"полынь обыкновенная, пыльца, ige (mugwort, ige, w6)",,,1.858970190629194,0.15384615384615385
3055,"смесь аллергенов травы: колосок душистый, рожь многолетняя, тимофеевка, рожь культивированная, бухарник шерстистый, ige (gp3 (g1, g5, g6, g12, g13), grass panel: sweet vernal grass, perennial rye grass, timothy grass, cultivated rye grass, velvet grass, ige)*",,,2.6718876555499795,0.08333333333333333
3056,специфические иммуноглобулины класса g (igg) к пищевым антигенам: food xplorer (fox) (specific igg to food antigens: food xplorer (fox)),"fox, ат класса g к пищевым аллергенам; ат к пищевым аллергенам, igg",специфические иммуноглобулины класса g (igg) к пищевым антигенам: food xplorer (fox) (specific igg to food antigens: food xplorer (fox)),5.251281875915913,1.0
3057,"иммуноглобулин e (ige) общий, сыворотка, immunocap (total ige, immunocap)",,,2.2630488659648478,0.07142857142857142
3058,"одуванчик обыкновенный (w8) ige, immunocap (dandelion, taraxacum vulgare (w8), ige, immunocap)",,,3.228043245391079,0.2
3059,"овсяница луговая (g4) ige, immunocap (meadow fescue, festuca elatior, ige, immunocap)",,,2.183979145816235,0.13333333333333333
3060,"молоко козье (f300), ige, immunocap (goat's milk, ige, immunocap)",,,2.521546797166429,0.36363636363636365
3061,"миндаль (f20), ige, immunocap (almond, amygdalus communis, ige, immunocap)",,,2.113755907668162,0.18181818181818182
3062,"мандарин (f302), ige, immunocap (mandarins, citrus reticulata, ige, immunocap)",,,1.722200447443105,0.18181818181818182
3063,"малина (f343), ige, immunocap (raspberry, rubus idaeus, ige, immunocap)",,,1.3376269776453003,0.08333333333333333
3064,"груша (f94), ige, immunocap (pear, pyrus communis, ige, immunocap)",,,2.1222965597782513,0.18181818181818182
3065,"вишня (f242), ige, immunocap (cherry, prunus avium, ige, immunocap)",,,1.3125511261551612,0.0
3066,"чай листовой (f222), ige, immunocap (leaf tea, camellia sinensis, ige, immunocap)",,,2.1222965597782513,0.15384615384615385
3067,"кофе (f221), ige, immunocap (coffee, coffea spp., ige, immunocap)",,,2.1222965597782513,0.18181818181818182
3068,"грибы (шампиньоны) (f212), ige, immunocap (mushrooms, agaricus hortensis, ige, immunocap)",,,1.8333812916092609,0.23076923076923078
3069,"огурец (f244), ige, immunocap (cucumber, cucumis sativus, ige, immunocap)",,,2.1222965597782513,0.18181818181818182
3070,"соя, rgly m 4/pr-10 (f353) рекомбинантный аллергокомпонент, ige, immunocap (soy, glycine max, rgly m 4/pr-10 (f353) ige, immunocap)",,,2.9966067194950288,0.23529411764705882
3071,"бычий сывороточный альбумин, nbos d6 bsa (e204) ige, immunocap (бса, cow, beef, bovine serum albumin, nbos d6 bsa (e204) ige, immunocap)",,,4.9232060967319375,0.4
3072,"alternaria alternate, ralt a 1 (m229) ige, immunocap",,,0.6651928919209381,0.08333333333333333
3073,"собака, рекомбинантный аллергокомпонент rcan f 2 (e102) ige, immunocap (dog, recombinant allergen rcan f 2 (e102), ige, immunocap)",,,1.6951915933843864,0.1111111111111111
3074,"собака, рекомбинантный аллергокомпонент rcan f 1 (e101), ige, immunocap (dog, recombinant allergen rcan f 1 (e101), ige, immunocap)",,,1.6951915933843864,0.11764705882352941
3075,"кошка, рекомбинантный аллергокомпонент rfel d 1 (e94) ige, immunocap (cat recombinant allergen rfel d 1 (e94), ige, immunocap)",,,1.3125511261551612,0.0
3076,"полынь обыкновенная, нативный аллергокомпонент nart v 3 (w233), ige, immunocap (mugwort (лат. artemisia vulgaris), native allergen nart v 3 (w233), ige)",,,3.4248919095641215,0.2857142857142857
3077,"полынь обыкновенная, нативный аллергокомпонент nart v 1 (w231), ige, immunocap (mugwort (лат. artemisia vulgaris), native allergen nart v 1 (w231), ige)",,,2.447886376986652,0.22727272727272727
3078,"амброзия полыннолистная, нативный аллергокомпонент namb a 1 (w230), ige, immunocap (лат. ambrosia elatior (син. a. artemisiifolia); ragweed, native allergen namb a 1 (w230), ige)",,,0.841632044917568,0.038461538461538464
3079,"тимофеевка луговая, рекомбинантные аллергокомпоненты rphl p 7, rphl p 12 (g214) ige, immunocap (phleum pretense (timothy grass) allergen components rphl p 7, rphl p 12 (g214), ige)",,,1.485355932410355,0.18181818181818182
3080,"тимофеевка луговая, рекомбинантные аллергокомпоненты rphl p 1, rphl p 5 (g213), ige, immunocap (phleum pretense (timothy grass) allergen components – rphl p 1, rphl p 5 b, ige)",,,1.485355932410355,0.17391304347826086
3081,"береза, рекомбинантный аллергокомпонент rbet v 2, rbet v 4 (t221), ige immunocap (birch, betula verrucosa, rbet v 2, rbet v 4 (t221), ige)",,,3.2112640835191915,0.3333333333333333
3082,"береза, рекомбинантный аллергокомпонент rbet v 1 pr-10 (t215), ige immunocap (birch, betula verrucosa, rbet v 1 pr-10 (t215), ige)",,,3.2112640835191915,0.4117647058823529
3083,"лизоцим яйца, ngal d 4 (k208), ige, immunocap (egg lysozyme, ngal d 4 (k208) ige, immunocap)",,,1.7732526062174105,0.10526315789473684
3084,"овомукоид, ngal d 1 (f233) ige, immunocap (мукопротеид яичного белка, egg ovomucoid, ngal d 1 (f233) ige, immunocap)",,,2.0363310820651512,0.047619047619047616
3085,"овальбумин, альбумин яичный, ngal d 2 (f232) ige, immunocap (egg, ovalbumin, ngal d 2 (f232), ige, immunocap)",,,2.390439731239584,0.2
3086,"бета-лактоглобулин, нативный аллергокомпонент (f77, nbos d 5), ige, immunocap (f77, nbos d 5 beta-lactoglobulin, milk, ige)",,,3.241182023854851,0.15
3087,"альфа-лактальбумин, нативный аллергокомпонент молока (f76, nbos d 4), ige, immunocap (nbos d 4 α-lactalbumin, milk, ige)",,,2.510166433458511,0.13636363636363635
3088,"казеин, нативный аллергокомпонент молока (f78, nbos d 8), ige, immunocap (f78, nbos d 8 casein, milk, ige)",,,3.0309114057734297,0.19047619047619047
3089,"овца, эпителий (e81) ige, immunocap (sheep, epithelium (e81) ige, immunocap)",,,2.5660369220828754,0.11764705882352941
3090,"курица, перо (e85) ige, immunocap (англ. chicken, лат. gallus domesticus, feather (e85), ige, immunocap)",,,2.2732403745130205,0.05
3091,"смесь аллергенов домашней пыли hollister-stier lab. (h2), ige, immunocap (house dust allergen hollister-stier lab. (h2), ige)",,,3.5630942825306797,0.2222222222222222
3092,"смесь аллергенов домашней пыли, greer (h1), ige, immunocap (house dust allergen, greer (h1), ige)",,,2.5223787481972204,0.14285714285714285
3093,"клещ домашней пыли dermatophagoides farinaе (d2), ige, immunocap (house dust mite dermatophagoides farinaе (d2), ige)",,,2.761220649449506,0.13333333333333333
3094,"клещ домашней пыли dermatophagoides pterоnyssinus (d1), ige, immunocap (house dust mite dermatophagoides pterоnyssinus (d1), ige)",,,2.7754341234839957,0.21428571428571427
3095,"собака, перхоть (е5), ige, immunocap (dog dander (e5), ige)",,,1.6951915933843864,0.25
3096,"кошка, перхоть (e1), ige, immunocap (cat dander (e1), ige)",,,2.2718653946349385,0.25
3097,"латекc (k82) ige, immunocap (latex (k82) ige, immunocap)",,,2.5146313508447267,0.0
3098,"пенициллина g аллерген – penicilloyl g (c1) ige, immunocap (penicillin g (benzylpenicillin) allergen – penicilloyl g (c1) ige, immunocap)",,,2.931176684632244,0.058823529411764705
3099,"комар (i71) ige, immunocap (англ. mosquito, лат. aedes communis (i71) ige, immunocap)",,,2.906966141911202,0.07142857142857142
3100,"смесь пищевых аллергенов (fx15) (состав смеси: апельсин, яблоко, банан, персик), ige, immunocap (food allergen mix: f33, f49, f92, f95, orange, apple, banana, peach)",,,2.575510102769345,0.3333333333333333
3101,"детская смесь пищевых аллергенов (fx5), ige, immunocap: яичный белок, молоко, рыба, пшеница, арахис, соя (infant food allergen ige, mix fx5: egg white, milk, fish, wheat, peanut, soybean – f1, f2, f3, f4, f13, f14)",,,2.7110464743997884,0.22916666666666666
3102,"ананас (f210) ige, immunocap (англ. pineapple, лат. ananas comosus (f210) ige, immunocap)",,,2.906966141911202,0.0
3103,"киви (f84) ige, immunocap (англ. kiwi, лат. actinidia deliciosa (f84) ige, immunocap)",,,2.5482205960625963,0.0
3104,"креветка (f24) ige, immunocap (англ. shrimp, лат. pandalus borealis, penaeus monodon, metapenaeopsis barbata, metapenaus joyneri (f24), ige, immunocap)",,,2.5497336322745507,0.045454545454545456
3105,"свинина (f26) ige, immunocap (англ. pork, лат. sus spp. (f26), ige, immunocap)",,,3.229978871569212,0.125
3106,"рис (f9) ige, immunocap (англ. rice, лат. oryza sativa (f9), ige, immunocap)",,,2.906966141911202,0.13333333333333333
3107,"морковь (f31) ige, immunocap (англ. carrot, лат. daucus carota (f31) ige, immunocap)",,,2.909543522283146,0.06666666666666667
3108,"земляника, клубника (f44) ige, immunocap (англ. strawberry, лат. fragaria vesca (f44) ige, immunocap)",,,3.3778598399289197,0.0
3109,"лимон (f208) ige, immunocap (англ. lemon, лат. citrus limon (f208) ige, immunocap)",,,3.2332961308136703,0.0625
3110,"тыква (f225) ige, immunocap (англ. pumpkin, лат. cucurbita pepo (f225) ige, immunocap)",,,3.2280432453910795,0.0625
3111,"картофель (f35) ige, immunocap (англ. potato, лат. solanum tuberosum (f35) ige, immunocap)",,,3.1682470053123595,0.06666666666666667
3112,"гречиха (f11), ige, immunocap (англ. buckwheat, лат. fagopyrum esculentum (f11) ige, immunocap)",,,2.8842611314900557,0.058823529411764705
3113,"овеc (f7) ige, immunocap (англ. oat, лат. avena sativa (f7) ige, immunocap)",,,2.9042937844617374,0.058823529411764705
3114,"апельсин (f33) ige, immunocap (англ. orange, лат. citrus sinensis (f33) ige, immunocap)",,,2.9149954673952965,0.06666666666666667
3115,"помидор (f25) ige, immunocap (англ. tomato, лат. lycopersicon esculentum (f25) ige, immunocap)",,,2.9038347064749828,0.0
3116,"дрожжи пекарские (saccharomyces cerevisiae) (f45) ige, immunocap",,,2.300153065180686,0.25
3117,"говядина (f27) ige, immunocap (beef (f27) ige, immunocap)",,,2.906966141911202,0.09090909090909091
3118,"банан (f92) ige, immunocap (англ. banana, лат. musa acuminata/sapientum/paradisiaca (f92) ige, immunocap)",,,2.912395304129433,0.0
3119,"яблоко (f49) ige, immunocap",,,1.4561976520647162,0.1111111111111111
3120,"мясо курицы (f83) ige, immunocap",,,1.3555031200927736,0.09090909090909091
3121,"арахис (f13), ige, immunocap (peanut, arachis hypogaea, f13, ige, immunocap)",,,2.912395304129433,0.36363636363636365
3122,"соевые бобы (f14) ige, immunocap",,,1.7016977536572861,0.3333333333333333
3123,"какао (f93) ige, immunocap",,,1.4634244639930083,0.125
3124,"пшеница (f4) ige, immunocap",,,1.4581171732573126,0.25
3125,"треска атлантическая (f3) ige, immunocap (англ.: atlantic cod, лат. gadus morhua (f3) ige, immunocap)",,,2.509209612062702,0.058823529411764705
3126,"яичный желток (f75) ige, immunocap № (egg yolks, (f75) ige, immunocap)",,,2.873535571815206,0.3076923076923077
3127,"яичный белок (f1), ige, immunocap (egg white (f1), ige, immunocap)",,,3.2384989225290024,0.45454545454545453
3128,"молоко коровье (f2), ige, immunocap (cow milk (f2), ige)",,,3.239926323647051,0.45454545454545453
3129,"penicillium notatum (p.chrysogenum) (m1) ige, immunocap",,,1.6632271812249873,0.375
3130,"смесь аллергенов плесени (mx1), ige, immunocap (mold allergens mix: m1, m2, m3, m6 mx1 – penicillium chrysogenum, cladosporium herbarum, aspergillus fumigatus, alternaria alternatа, ige)",,,2.306609097851506,0.2222222222222222
3131,"смесь аллергенов плесени (mx2), ige, immunocap (mold allergens mix: m1, m2, m3, m5, m6, m8 – penicillium chrysogenum, cladosporium herbarum, aspergillus fumigatus, candida albicans, alternaria alternata, setomelanomma rostratа, ige)",,,2.4618928136719145,0.1951219512195122
3132,"cladosporium herbarum (m2) ige, immunocap",,,1.6539614075249276,0.42857142857142855
3133,"candida albicans (m5) ige, immunocap",,,1.9030357128474238,0.2857142857142857
3134,"alternaria alternata (m6) ige, immunocap",,,1.663227181224987,0.25
3135,"смесь аллергенов пыльцы раннецветущих луговых трав (gx1) (состав смеси: ежа сборная, овсяница, плевел, тимофеевка, мятлик), ige, immunocap",,,1.501906435997443,0.14285714285714285
3136,"смесь аллергенов пыльцы деревьев (tx9) – ольха, береза, лещина, дуб, ива, ige, immunocap (tree pollen mix: t2, t3, t4, t7, t12 – alder, birch, hazelnut, oak, willow (лат. alnus incana, betula verrucosa, corylus avellana, quercus alba, salix caprea))",,,2.2756117543864267,0.0
3137,"полынь горькая (w5) ige, immunocap",,,1.616264962611686,0.18181818181818182
3138,"полынь обыкновенная (w6), ige, immunocap (англ. mugwort, лат. artemisia vulgaris (w6), ige, immunocap)",,,3.2382897203284573,0.1875
3139,"береза (t3), ige, immunocap (birch, common silver birch, betula verrucosa (t3), ige)",,,3.0985510067011326,0.2857142857142857
3140,"phadiatop immunocap (фадиатоп иммунокап), ige к смеси ингаляционных аллергенов",,,0.6562755630775806,0.0
3141,"phadiatop infant, immunocap (фадиатоп детский, иммунокап), ige к смеси пищевых и ингаляционных аллергенов, наиболее часто вызывающих аллергию у детей",,,0.8116101908957067,0.08333333333333333
3142,"дуб черешчатый (t218), ige (quercus robur (t218), ige)",специфические иммуноглобулины класса е к аллергенам дуба черешчатого;анализ крови на аллергию на дуб черешчатый,"дуб черешчатый (t218), ige (quercus robur (t218), ige)",3.231921883161822,1.0
3143,"эпителий кролика (е82), ige (rabbit epithelium (e82), ige)",специфические иммуноглобулины класса е к аллергенам эпилелия кролика;анализ крови на аллергию на эпителий кролика,"эпителий кролика (е82), ige (rabbit epithelium (e82), ige)",2.930734585313066,1.0
3144,"липа (t208), ige (tilia cordata (t208), ige)",специфические иммуноглобулины класса е к аллергенам липы;анализ крови на аллергию на липу,"липа (t208), ige (tilia cordata (t208), ige)",3.0713749629800464,1.0
3145,"дуб (t7), ige (oak /quercus alba (t7), ige)",специфические иммуноглобулины класса е к аллергенам дуба белого;анализ крови на аллергию на дуб белый,"дуб (t7), ige (oak /quercus alba (t7), ige)",3.2348407320913815,1.0
3146,"яйцо куриное цельное (f245), ige (whole egg (f245), ige)",специфические иммуноглобулины класса е к аллергенам цельного куриного яйца;анализ крови на аллергию на яйцо куриное,"яйцо куриное цельное (f245), ige (whole egg (f245), ige)",3.3806461361424005,1.0
3147,"лебеда (w15), ige (scale /atriplex lentiformis (w15), ige)",специфические иммуноглобулины класса е к аллергенам лебеды;анализ крови на аллергию на лебеду,"лебеда (w15), ige (scale /atriplex lentiformis (w15), ige)",3.228043245391079,1.0
3148,"мясо индейки (f284), ige (turkey meat (f284), ige)",специфические иммуноглобулины класса е к аллергенам мяса индейки;анализ крови на аллергию на индейку,"мясо индейки (f284), ige (turkey meat (f284), ige)",3.2340478355200477,1.0
3149,"платан кленолистный, (t11), ige (platanus acerifolia (t11), ige)",специфические иммуноглобулины класса е к аллергенам платана кленолистного;анализ крови на аллергию на платан кленолистный,"платан кленолистный, (t11), ige (platanus acerifolia (t11), ige)",3.2280432453910795,1.0
3150,"укроп (f277), ige (dill (f277), ige)",специфические иммуноглобулины класса е к аллергенам укропа;анализ крови на аллергию на укроп,"укроп (f277), ige (dill (f277), ige)",2.906966141911202,1.0
3151,"одуванчик (w8), ige (dandelion/ taraxacum vulgare, w8, ige)",специфические иммуноглобулины класса е к аллергенам одуванчика;анализ крови на аллергию на одуванчик,"одуванчик (w8), ige (dandelion/ taraxacum vulgare, w8, ige)",3.228043245391079,1.0
3152,"просо (f55), ige (common millet (f55), ige)",специфические иммуноглобулины класса е к аллергенам проса;анализ крови на аллергию на просо (пшено); анализ на аллергию на пшенную крупу,"просо (f55), ige (common millet (f55), ige)",3.0713749629800464,1.0
3153,"тополь трехгранный ( cottonwood/ populus deltoides) (t14), ige (cottonwood/ populus deltoides, t14, ige)",специфические иммуноглобулины класса е к аллергенам тополя трехгранного;анализ крови на аллергию на тополь трехгранный,"тополь трехгранный ( cottonwood/ populus deltoides) (t14), ige (cottonwood/ populus deltoides, t14, ige)",4.513123056458529,1.0
3154,"сельдерей (f85) ige (celery, f85, ige)",специфические иммуноглобулины класса е к аллергенам сельдерея;анализ крови на аллергию на сельдерей,"сельдерей (f85) ige (celery, f85, ige)",2.906966141911202,1.0
3155,"аскарида (p1), ige (ascaris lumbricoides (p1), ige)",специфические иммуноглобулины класса е к аллергенам аскариды;анализ крови на аллергию на аскариду,"аскарида (p1), ige (ascaris lumbricoides (p1), ige)",3.0755711459564474,1.0
3156,"сыр чеддер (f81), ige (cheese, cheddar (f81), ige)",специфические иммуноглобулины класса е к аллергенам сыра чеддер; анализ крови на аллергию на сыр чеддер,"сыр чеддер (f81), ige (cheese, cheddar (f81), ige)",3.2338845898163178,1.0
3157,"сыр швейцарский (f70), ige (swiss cheese (f70), ige)",специфические иммуноглобулины класса е к аллергенам швейцарского сыра; анализ крови на аллергию на швейцарский сыр,"сыр швейцарский (f70), ige (swiss cheese (f70), ige)",3.2367432749008724,1.0
3158,"глютен (f79), ige (gluten (f79), ige)",специфические иммуноглобулины класса е к аллергенам глютена; анализ крови на аллергию на глютен,"глютен (f79), ige (gluten (f79), ige)",2.9136328468732215,1.0
3159,"рожь (f5), ige (rye (f5), ige)",специфические иммуноглобулины класса е к аллергенам ржи; анализ крови на аллергию на рожь,"рожь (f5), ige (rye (f5), ige)",2.9149954673952965,1.0
3160,"дыня (f87), ige (melon (f87), ige)",специфические иммуноглобулины класса е к аллергенам дыни; анализ крови на аллергию к дыне,"дыня (f87), ige (melon (f87), ige)",2.906966141911202,1.0
3161,"фасоль белая (f15), ige (white bean (f15), ige)",специфические иммуноглобулины класса е к аллергенам белой фасоли; анализ крови на аллергию к белой фасоли,"фасоль белая (f15), ige (white bean (f15), ige)",3.2324917261007013,1.0
3162,"горох (f12), ige (pea (f12), ige)",специфические иммуноглобулины класса е к аллергенам гороха; анализ крови на аллергию к гороху,"горох (f12), ige (pea (f12), ige)",2.909543522283146,1.0
3163,"грецкий орех (f256), ige (walnut (f256), ige)",специфические иммуноглобулины класса е к аллергенам грецкого ореха; анализ крови на аллергию к грецкому ореху,"грецкий орех (f256), ige (walnut (f256), ige)",3.0815950062679938,1.0
3164,"кокосовый орех (f36), ige (coconut (f36), ige)",специфические иммуноглобулины класса е к аллергенам кокосового ореха; анализ крови на аллергию к кокосовому ореху,"кокосовый орех (f36), ige (coconut (f36), ige)",3.0761540607216333,1.0
