,source,chapter,analysis_name,analysis_cost,analysis_comment
1770,6gkb.by,Лабораторная диагностика,"анти -тг антитела к тироглобулину определение гормонов, щитовидная железа анти-тг",11.02,
1771,6gkb.by,Лабораторная диагностика,дгэа -so4,27.14,
1772,6gkb.by,Лабораторная диагностика,17-он прогестерон,8.46,
1773,6gkb.by,Лабораторная диагностика,определение паратгормона,10.36,
1774,6gkb.by,Лабораторная диагностика,"анти -тро антитела к тироопероксидазе определение гормонов, щитовидная железа",13.73,
1775,6gkb.by,Лабораторная диагностика,определение содержания фибриногена в плазме на автоматическом коагулометре,6.68,
1776,6gkb.by,Лабораторная диагностика,определение волчаночного антикоагулянта клоттинговым методом,33.81,
1777,6gkb.by,Лабораторная диагностика,определение антитромбина iii ат iii,30.26,
1778,6gkb.by,Лабораторная диагностика,определение протеина с на автоматическом коагулометре,35.34,
1779,6gkb.by,Лабораторная диагностика,определение протеина s на автоматическом коагулометре,58.56,
1780,6gkb.by,Лабораторная диагностика,определение д-димеров,26.61,
1781,6gkb.by,Лабораторная диагностика,определение д-димеров экспресс-методом иммунофлуоресцентный анализ,24.28,
1782,6gkb.by,Лабораторная диагностика,определение активированного частичного тромбопластинового времени на автоматическом коагулометре  ачтв ,3.98,
1783,6gkb.by,Лабораторная диагностика,определение протромбинового времени птв с тромбопластин кальциевой смесью с расчетом мно,12.7,
1784,6gkb.by,Лабораторная диагностика,определение протромбинового времени птв с расчетом мно - экспресс-тест из капиллярной крови палец,8.23,
1785,6gkb.by,Лабораторная диагностика,определение тромбинового времени тв,6.39,
1786,6gkb.by,Лабораторная диагностика,определение гемостаза анти-ха фактор,23.09,
1787,6gkb.by,Лабораторная диагностика,"определение групп крови по системе аво перекрестным способом, определение резус-фактора",8.43,
1788,6gkb.by,Лабораторная диагностика,определение неполных резус-антител методом конглютинации,8.31,
1789,6gkb.by,Лабораторная диагностика,прямая проба кумбса,9.93,
1790,6gkb.by,Лабораторная диагностика,непрямая проба кумбса,18.69,
1791,6gkb.by,Лабораторная диагностика,срб общий определение индивидуальных белков сыворотки крови турбидиметрическим методом,4.72,
1792,6gkb.by,Лабораторная диагностика,срб ультрачувствительный определение индивидуальных белков сыворотки крови турбидиметрическим методом,2.19,
1793,6gkb.by,Лабораторная диагностика,иммуноглобулин а,5.63,
1794,6gkb.by,Лабораторная диагностика,иммуноглобулин м,5.82,
1795,6gkb.by,Лабораторная диагностика,иммуноглобулин g,5.82,
1796,6gkb.by,Лабораторная диагностика,иммуноглобулин е,15.01,
1797,6gkb.by,Лабораторная диагностика,определение активности анти - о - стрептолизина в сыворотке крови латекс-тестом,4.82,
1798,6gkb.by,Лабораторная диагностика,"определение аутоантител к кардиолипину класса м igm методом иммуноферментного анализа, полуавтоматизированный расчет",13.35,
1799,6gkb.by,Лабораторная диагностика,"определение аутоантител к кардиолипину класса g igg методом иммуноферментного анализа, полуавтоматизированный расчет",13.35,
1800,6gkb.by,Лабораторная диагностика,"определение аутоантител к бета 2-гликопротеину класса м igm методом иммуноферментного анализа, полуавтоматизированный расчет",13.35,
1801,6gkb.by,Лабораторная диагностика,"определение аутоантител к бета2-гликопротеину класса g igg методом иммуноферментного анализа, полуавтоматизированный расчет",13.35,
1802,6gkb.by,Лабораторная диагностика,"определение аутоантител к нуклеосомам методом иммуноферментного анализа, полуавтоматизированный расчет",13.95,
1803,6gkb.by,Лабораторная диагностика,определение аутоантител к двухцепочечной днк ds-dna,13.38,
1804,6gkb.by,Лабораторная диагностика,определение антинуклеарных антител ana,13.38,
1805,6gkb.by,Лабораторная диагностика,определение антицитоплазматических антител anca,13.38,
1806,6gkb.by,Лабораторная диагностика,определение антител к циклическому цитрулинированному пептиду accp,15.63,
1807,6gkb.by,Лабораторная диагностика,определение аутоантител к митохондриям ама,13.33,
1808,6gkb.by,Лабораторная диагностика,определение аутоантител к тканевой трансглутаминазе ig а,12.74,
1809,6gkb.by,Лабораторная диагностика,определение аутоантител к тканевой трансглутаминазе ig g,13.32,
1810,6gkb.by,Лабораторная диагностика,определение антител к модифицированному цитрулинированному виментину mcv,18.79,
1811,6gkb.by,Лабораторная диагностика,определение ревматоидного фактора ig m,13.32,
1812,6gkb.by,Лабораторная диагностика,определение аутоантител к миелопероксидазе мро,13.29,
1813,6gkb.by,Лабораторная диагностика,определение аутоантител к протеиназе-3 pr-3,14.69,
1814,6gkb.by,Лабораторная диагностика,определение аутоантител к внутреннему фактору касла,14.01,
1815,6gkb.by,Лабораторная диагностика,определение антител к глиадину ig a anti-gliadin iga,13.09,
1816,6gkb.by,Лабораторная диагностика,определение антител к глиадину ig ganti-gliadin igg,13.09,
1817,6gkb.by,Лабораторная диагностика,определение антител к saccaharomyces cerevisiae класса а asca ig a,13.09,
1818,6gkb.by,Лабораторная диагностика,определение антител к saccaharomyces cerevisiae класса g asca ig g,13.09,
1819,6gkb.by,Лабораторная диагностика,"скрининг антифосфолипидных суммарных антител ат к кардиолипину, бета-2-гликопротеину-1, фосфотидилинозитолу,фосфотидидсерину класса м anti-phospholipid screen igm",13.09,
1820,6gkb.by,Лабораторная диагностика,"скрининг антифосфолипидных суммарных антител ат к кардиолипину, бета-2-гликопротеину-1, фосфотидилинозитолу,фосфотидидсерину класса g anti-phospholipid screen igg",13.29,
1821,6gkb.by,Лабораторная диагностика,определение антител к фосфотидилсерину класса м ат к фосфотидилсерину ig m,13.04,
1822,6gkb.by,Лабораторная диагностика,определение антител к фосфотидилсерину класса g ат к фосфотидилсерину ig g,13.04,
1823,6gkb.by,Лабораторная диагностика,определение антител к латоферрину  ат-к лактоферрину,11.11,
1824,6gkb.by,Лабораторная диагностика,определение антител к растворимому антигену печени анти-sla,16.21,
1825,6gkb.by,Лабораторная диагностика,определение антител к микросомам печени и почек анти-lkm-1,16.19,
1826,6gkb.by,Лабораторная диагностика,определение антител к деаминированному пептиду глиадина ig a анти-dgp ig a,13.23,
1827,6gkb.by,Лабораторная диагностика,определение антител к деаминированному пептиду глиадина ig g анти-dgp ig g,13.23,
1828,6gkb.by,Лабораторная диагностика,определение антител к париетальным клеткам желудка ig g анти-parietal cell igg,13.28,
1829,6gkb.by,Лабораторная диагностика,определение антител к базальной мембране клубочков почки ig g анти--gbm igg,14.74,
1830,6gkb.by,Лабораторная диагностика,определение антител качественное класса ana-иммуноблоттинг 9 параметров,33.79,
1831,6gkb.by,Лабораторная диагностика,определение антител качественное -миозитный профиль-иммуноблоттинг,33.79,
1832,6gkb.by,Лабораторная диагностика,определение антител качественное -anca профиль-иммуноблоттинг 3 параметра,33.79,
1833,6gkb.by,Лабораторная диагностика,определение витамина d2/d3-oh,36.7,
1834,6gkb.by,Лабораторная диагностика,определение антител качественное класса ana-иммуноблоттинг17 параметров,46.74,
1835,6gkb.by,Лабораторная диагностика,определение инсулина,9.35,
1836,6gkb.by,Лабораторная диагностика,определение витамина в 12,14.29,
1837,6gkb.by,Лабораторная диагностика,определение pyrilinks-d маркера резорбции костной ткани,45.22,
1838,6gkb.by,Лабораторная диагностика,определение остеокальцина,20.69,
1839,6gkb.by,Лабораторная диагностика,"определение уровня фолатов витамин в9, фолиевая кислота",21.94,
1840,6gkb.by,Лабораторная диагностика,ревматоидный фактор определение в сыворотке крови латекс-тестом,3.61,
1841,6gkb.by,Лабораторная диагностика,"микроскопия окрашенных по граму препаратов нативного материала, мокроты, промывных водах бронхов, транссудаты, экссудаты исследования на аэробные и факультативные анаэробные микроорганизмы",3.92,
1842,6gkb.by,Лабораторная диагностика,определение антигенов к helicobacter pylori в кале к вирусным и бактериальным антигенам методом иммуноферментного анализа с полуавтоматизированным расчетом,15.09,
1843,6gkb.by,Лабораторная диагностика,определение антител к helicobacter pylori в крови к вирусным и бактериальным антигенам методом иммуноферментного анализа с полуавтоматизированным расчетом,8.53,
1844,6gkb.by,Лабораторная диагностика,определение антител igg к вирусу ветрянки varicella zoster к вирусным и бактериальным антигенам методом иммуноферментного анализа с полуавтоматизированным расчетом,10.02,
1845,6gkb.by,Лабораторная диагностика,определение антител igm к токсоплазме,10.47,
1846,6gkb.by,Лабораторная диагностика,определение антител igg к токсоплазме,11.23,
1847,6gkb.by,Лабораторная диагностика,определение антител к цитомегаловирусу igm cmv,9.78,
1848,6gkb.by,Лабораторная диагностика,определение антител к цитомегаловирусу igg cmv,9.69,
1849,6gkb.by,Лабораторная диагностика,определение igg к раннему капсидному антигену вируса эпштейн-барра ebv vca/ea igg,13.48,
1850,6gkb.by,Лабораторная диагностика,определение igm к капсидному антигену вируса эпштейн-барра ebv vca igm,13.48,
1851,6gkb.by,Лабораторная диагностика,определение igg к нуклеарному антигену вируса эпштейн-барра ebv ebna igg,12.83,
1852,6gkb.by,Лабораторная диагностика,скрининг-тест для определения сифилиса rpr-carbon,8.59,
1853,6gkb.by,Лабораторная диагностика,определение антител igg к вирусу гепатита с anti-hcv,20.66,
1854,6gkb.by,Лабораторная диагностика,определение качественное поверхностного антигена вируса гепатита в hbs ag ultra,20.0,
1855,6gkb.by,Лабораторная диагностика,определение антител igm к краснухе rubella,10.06,
1856,6gkb.by,Лабораторная диагностика,определение антител ig g к краснухе rubella,10.46,
1857,6gkb.by,Лабораторная диагностика,определение антител igм к вирусу простого герпеса тип 1/2,20.68,
1858,6gkb.by,Лабораторная диагностика,определение антител igg к вирусу простого герпеса тип 1/2,17.27,
1859,6gkb.by,Лабораторная диагностика,определение авидности igg к цитомегаловирусу,30.09,
1860,6gkb.by,Лабораторная диагностика,определение авидности igg к токсоплазме,22.21,
1861,6gkb.by,Лабораторная диагностика,определение антител ig g к at к chlamydia pneumoniae в сыворотке,20.48,
1862,6gkb.by,Лабораторная диагностика,определение антител ig а к mycoplasma,17.73,
1863,6gkb.by,Лабораторная диагностика,определение антител ig m с абсорбцией  к at к mycoplasma pneumoniae в сыворотке,20.61,
1864,6gkb.by,Лабораторная диагностика,определение антител ig g  к mycoplasma pneumoniae в сыворотке,17.73,
1865,6gkb.by,Лабораторная диагностика,2,6.0,
1866,6gkb.by,Лабораторная диагностика,определение антител ig a к ат к chlamydia pneumoniae в сыворотке,22.83,
1867,6gkb.by,Лабораторная диагностика,определение антител ig м с абсорбцией  к ат к chlamydia pneumoniae в сыворотке,24.18,
1868,6gkb.by,Лабораторная диагностика,"определение антител м, g  к sars-cov-2 в крови",15.15,
1869,6gkb.by,Лабораторная диагностика,определение иммуноглобулинов антител одного класса к хламидия трахоматис  ig g  с ручным расчетом коэффициента позитивности и титра антител,19.51,
1870,6gkb.by,Лабораторная диагностика,определение иммуноглобулинов антител одного класса к хламидии трохоматис  ig а  с ручным расчетом коэффициента позитивности и титра антител,19.45,
1871,6gkb.by,Лабораторная диагностика,определение иммуноглобулинов антител одного класса к хламидии трохоматис-igм с абсорбентом рф,22.89,
1872,6gkb.by,Лабораторная диагностика,нагрузочные тесты с глюкозой  глюкозотолерантный тест-ггт 2-х кратный,4.26,
1873,kvd.by,Дерматовенерология,аппаратное удаление пораженной ногтевой пластинки большого пальца стопы или кисти,12.24,
1874,kvd.by,Дерматовенерология,аппаратное удаление одной пораженной ногтевой пластинки стопы или кисти,6.78,
1875,kvd.by,Дерматовенерология,механическое удаление пораженных частей ногтевой пластинки пальца стопы кистипри онихомикозе,6.38,
1876,kvd.by,Дерматовенерология,комплект на 1 человека,1.48,
1877,kvd.by,Дерматовенерология,одноразовый комплект для пациента по желанию пациента дополнительно,1.96,
1878,kvd.by,Определение ДНК возбудителей методом ПЦР,"приём, регистрация и сортировка проб в централизованных лабораториях",1.22,
1879,kvd.by,Определение ДНК возбудителей методом ПЦР,"тестирование с qr-кодом через информационную систему ""путешествую без covid-19""",9.56,
1880,kvd.by,Определение ДНК возбудителей методом ПЦР,оформление документов для выезда за рубеж,5.92,
1881,kvd.by,Определение ДНК возбудителей методом ПЦР,взятие биологического материала с помощью транспортных сред и тампонов,0.88,
1882,kvd.by,Определение ДНК возбудителей методом ПЦР,первичная обработка биологического материала,6.61,
1883,kvd.by,Определение ДНК возбудителей методом ПЦР,первичная обработка биологического материала транспортная среда,6.54,
1884,kvd.by,Определение ДНК возбудителей методом ПЦР,выделение днк из иного биологического материала ручным способом сорбентный метод,7.19,
1885,kvd.by,Определение ДНК возбудителей методом ПЦР,выделение днк из иного биологическогоматериала ручным способом сорбентный метод реал-бест днк-экстракция,7.08,
1886,kvd.by,Определение ДНК возбудителей методом ПЦР,выделение рнк из иного биологического материала назофарингеальные мазки,6.17,
1887,kvd.by,Определение ДНК возбудителей методом ПЦР,"выявления hsv i, ii-вирус простого герпеса методом пцр качественное определение",16.4,
1888,kvd.by,Определение ДНК возбудителей методом ПЦР,выявления hpv - вирус папилломы человека методом пцр качественное определение,30.76,
1889,kvd.by,Определение ДНК возбудителей методом ПЦР,выявления neisseria gonorrhoeae методом пцр качественное определение,17.45,
1890,kvd.by,Определение ДНК возбудителей методом ПЦР,"выявление инфекционных возбудителей ""фемофлор-скрин"" 12 + 912 + 93124 + 9421",83.75,
1891,kvd.by,Определение ДНК возбудителей методом ПЦР,выявления hpv - вирус папилломы человека методом пцр количественное определение,42.61,
1892,kvd.by,Определение ДНК возбудителей методом ПЦР,выявление рнк инфекции covid-19 методом пцр,16.19,
1893,kvd.by,Гистология,взятие материала для исследования биопсии,40.01,
1894,kvd.by,Гистология,"гистологическое исследование операционногого, биопсийного и секционного материала",11.39,
1895,kvd.by,Гистология,консультация готовых гистологических микропрепаратов,7.31,
1896,kvd.by,Гистология,материалы для биопсии новообразований косметология,0.13,
1897,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",первичный прием больных с иппп,13.39,
1898,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",повторный прием больных с иппп,10.56,
1899,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",бакпос м культуральное исследование отделяемого мочеполовых органов на гонококковую инфекцию при отсутствии микроорганизмов,20.95,
1900,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",бакпос м кон культуральное исследование отделяемого мочеполовых органов на гонококковую инфекцию с идентификацией до вида классическим методом,39.82,
1901,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",м микроскопич-кое исслед отделя-го мочепол органов метиленовым синим,6.92,
1902,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",м микроскопическое исслед отделя-го мочепол органов по грамму,7.87,
1903,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",микоплазма ies мужской,26.56,
1904,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",чувствительность к антибиот автоматиз сис мужской,93.87,
1905,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",чувствительность к антибиот ручным методом мужской,41.68,
1906,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",комплект 1 мужской,0.99,
1907,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",комплект 2 мужской,1.2,
1908,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем мужское",взятие материала для исследования методом пцр мужское,3.44,
1909,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",первичный прием больных с иппп,16.25,
1910,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",повторный прием больных с иппп,13.39,
1911,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",бак пос ж культуралиссл отделмочепол оргонов на гоноковую инфекцию при отсутствии микроорганизмив,39.72,
1912,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",бак пос ж конт культуральное исследование отделяемого мочеполовых органов на гонококковую инфекцию с идентификацией до вида классическим методом,48.86,
1913,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",жмикроскопи-ое исслед отделя-го мочеполорганов метиленовым синим,11.88,
1914,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",жмикроскопиче-кое исслед отделя-го мочепол органов по грамму,13.78,
1915,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",микоплазма iеs женская,27.38,
1916,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",скрининговое исследование фемофлер,90.89,
1917,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",чувствительность к антибиот автомсистженская,95.13,
1918,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",чувствительность к антибиот ручной метод женская,42.94,
1919,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",ифас комплектом №3,7.19,
1920,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",комплект 1 женский,2.08,
1921,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",комплект 2 женский,2.28,
1922,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",взятие материала из уретры для исследования методом пцр женское,5.16,
1923,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",первичная обработка биологического материала,6.48,
1924,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выделение днк из иного биологического материала ручным способом сорбентный метод,7.18,
1925,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления сhlamydia trachomatis методом пцр качественное определение,17.15,
1926,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское","выявления hsv i,ii -вирус простого герпеса методом пцр качественное определение",16.4,
1927,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления hpv - вирус папилломы человека методом пцр качественное определение,31.4,
1928,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления тrichomonas vaginalis методом пцр качественное определение,16.92,
1929,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления mycoplasma genitalium методом пцр качественное определение,17.38,
1930,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления neisseria gonorrhoeae методом пцр качественное определение,16.52,
1931,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления ureaplasma urealyticum методом пцр качественное определение,16.81,
1932,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское","выявление инфекционных возбудителей ""фемофлор-скрин"" 12+912+93124+9421",85.73,
1933,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",выявления hpv - вирус папилломы человека методом пцр количественное определение,42.91,
1934,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",ложка фолькмана одноразовая,0.28,
1935,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",петля одноразовая,0.11,
1936,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",зонд урогенетальный одноразовый,0.49,
1937,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",пробирка с крышкой 16100мм,0.24,
1938,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",комплекс 3,1.17,
1939,kvd.by,"Анонимное обследование на инфекции, передаваемые половым путем женское",забор крови с комплектом № 3,2.0,
1940,kvd.by,Косметологические услуги,паровая ванна лица,6.77,
1941,kvd.by,Косметологические услуги,противокуперозная маска для профилактики и лечения возрастной атрофии кожи лица,16.51,
1942,kvd.by,Косметологические услуги,противокуперозная маска для профилактики и лечения возрастной атрофии кожи шеи,16.51,
1943,kvd.by,Косметологические услуги,противокуперозная маска для профилактики и лечения возрастной атрофии кожи передней поверхности грудной клетки,16.51,
1944,kvd.by,Косметологические услуги,маска для профилактики и лечения воспалительных заболеваний кожи лица,12.86,
1945,kvd.by,Косметологические услуги,маска для профилактики и лечения воспалительных заболеваний кожи шеи,12.98,
1946,kvd.by,Косметологические услуги,маска для профилактики и лечения воспалительных заболеваний кожи передней поверхности грудной клетки,12.89,
1947,kvd.by,Косметологические услуги,маска для профилактики и лечения воспалительных заболеваний кожи задней поверхности грудной клетки,12.98,
1948,kvd.by,Косметологические услуги,массаж лечебный по жаке,6.57,
1949,kvd.by,Косметологические услуги,криомассаж кожи лица жидким азотом,4.0,
1950,kvd.by,Косметологические услуги,очищение кожи лица механическое,14.02,
1951,kvd.by,Косметологические услуги,поверхностный механический пилинг лица,25.59,
1952,kvd.by,Косметологические услуги,дарсонвализация лица местная,5.79,
1953,kvd.by,Косметологические услуги,поверхностный химический пилинг салициликпил js,46.14,
1954,kvd.by,Косметологические услуги,поверхностный химический пилинг лицама салициликпил 25% с пантенолом,43.26,
1955,kvd.by,Косметологические услуги,поверхностный химический пилинг миндальный 40%,72.11,
1956,kvd.by,Косметологические услуги,поверхностный химический пилинг block ade peel,65.81,
1957,kvd.by,Косметологические услуги,химический пилинг среднего уровня с пантенолом,84.23,
1958,kvd.by,Косметологические услуги,мезотерапия кожи 1 анатомическая область без препарата,53.19,
1959,kvd.by,Косметологические услуги,биоревитализация без препарата,94.37,
1960,kvd.by,Косметологические услуги,"проба на реакцию при введении препарата ""коллост""",11.21,
1961,kvd.by,Косметологические услуги,инъекционная контурная коррекция средней трети лица при возрастной атрофии кожи,212.17,
1962,kvd.by,Косметологические услуги,инъекционная контурная коррекция статических морщин при возрастной атрофии кожи лобной области,123.84,
1963,kvd.by,Косметологические услуги,инъекционная контурная коррекция статических морщин при возрастной атрофии кожи носо-губных складок,123.84,
1964,kvd.by,Косметологические услуги,инъекционная контурная коррекция статических морщин при возрастной атрофии кожи верхней губы,123.84,
1965,kvd.by,Косметологические услуги,инъекционная контурная коррекция статических морщин при возрастной атрофии кожи нижней губы,123.84,
1966,kvd.by,Косметологические услуги,аппликационная анестезия крем за 2квсм,3.61,
1967,kvd.by,Косметологические услуги,аппликационная анестезия спрей,4.09,
1968,kvd.by,Косметологические услуги,инфильтрационная анестезия,3.91,
1969,kvd.by,Косметологические услуги,"криодеструкция 1 элемента доброкачественного новообразования кожи вирусной этиологии бородавка, папиллома, контагиозный моллюск, кондилома",2.02,
1970,kvd.by,Косметологические услуги,криотерапия при воспалительных заболеваниях кожи,4.7,
1971,kvd.by,Косметологические услуги,"криодеструкция доброкачествен новообразований кожи и красной каймы губ до 0,5 см",4.54,
1972,kvd.by,Косметологические услуги,"криодеструкция доброкачествен новообразований кожи и красной каймы губ от 0,5 см до 1 см",6.13,
1973,kvd.by,Косметологические услуги,"криодеструкция телеангиоэктазий, участков гиперпигментации, гиперкератоза за 1 кв см",3.86,
1974,kvd.by,Косметологические услуги,криодеструкция рубцов за 1 см,6.42,
1975,kvd.by,Косметологические услуги,механическое удаление контагиозного моллюска 1-го элемента,4.34,
1976,kvd.by,Косметологические услуги,"электро-радиокоагуляция 1 элемента доброкачествен новообразования кожи вирусной этиологии бородавка, папиллома, контагиозный моллюск, кондилома",6.42,
1977,kvd.by,Косметологические услуги,"электро-радиокоагуляция доброкачествен новообразований кожи до 0,5 см",7.75,
1978,kvd.by,Косметологические услуги,электро-радиокоагуляция доброкачественных сосудистых новообразований кожи и красной каймы губ за 1 кв см,11.76,
1979,kvd.by,Косметологические услуги,"электрокоагуляция доброкачествен новообразований кожи и красной каймы губ от 0,5 см до 1 см",14.69,
1980,kvd.by,Косметологические услуги,"электро-радиокоагуляция телеангиоэктазий, участков гиперпигментации, гиперкератоза за 1 кв см",11.02,
1981,kvd.by,Косметологические услуги,"электро-радиокоагуляция воспалительного инфильтрата кожи за 1 элемент угри, нагноившиеся кисты сальных желез",6.24,
1982,kvd.by,Косметологические услуги,электро-радиокоагуляция невусов за 1 мм,6.24,
1983,kvd.by,Косметологические услуги,электро-радиокоагуляция гипертрофических рубцов после перенесенных воспалительных заболеваний кожи за 1 см,10.96,
1984,kvd.by,Косметологические услуги,устранение пигментной импрегнации татуировки кожи методом электро-радиокоагуляции за 1 кв см,19.85,
1985,kvd.by,Косметологические услуги,коррекция функциональных морщин препаратом на основе ботулотоксина лобной области,259.62,
1986,kvd.by,Косметологические услуги,коррекция функциональных морщин препаратом на основе ботулотоксина нейронокс лобной области,204.45,
1987,kvd.by,Косметологические услуги,коррекция функциональных морщин препаратом на основе ботулотоксина области переносицы,259.62,
1988,kvd.by,Косметологические услуги,коррекция функциональных морщин препаратом на основе ботулотоксина нейронокс области переносицы,204.45,
1989,kvd.by,Косметологические услуги,коррекция функциональных морщин препаратом на основе ботулотоксина периорбитальных областей,259.62,
1990,kvd.by,Косметологические услуги,коррекция функциональных морщин препаратом на основе ботулотоксина нейронокс периорбитальных областей,204.45,
